,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
352,0,1,2,0,2,5,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,2,0,0,3,2,0,1,1,1,0,2,1,1,2,2,0,1,1,0,2,2,1,0,2,2,2,0,1,0,0,2,0,2,1,1,0,1,1,2,2,1,2
353,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,0,2,2,1,1,2,1,1,1,2,0,2,0,2,0,0,0,0,1,2,0,2,0,0,1,0,1,1,2,1,1,1,0,0
354,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,0,3,2,5,7,0,2,1,2,0,1,1,0,2,2,0,1,2,2,2,2,2,0,2,0,2,2,0,1,0,0,1,1,2,1,0,1,2,2,2,0,2
355,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,2,2,0,1,2,0,0,1,1,0,2,2,0,1,1,0,0,2,0,1,2,2,0,0,1,1,0,2,1,0,0,0,2,2
356,0,0,1,1,3,4,1,4,17,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,1,0,0,1,0,2,1,2,2,1,2,1,1,1,0,2,2,0,1,2,1,0,1,1,1,1,2,1,1,0,0,1,2,0,2
357,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,0,1,0,2,2,1,0,2,0,2,1,2,1,2,0,0,2,0,2,1,2,1,2,1,2,1,2,2,2,0,0,1,0,1,1
358,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,0,1,2,0,1,1,2,0,0,1,0,0,2,2,1,0,1,1,1,2,0,2,0,2,1,1,0,1,2,2,2,0,0,1,2
359,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,1,0,1,2,0,0,2,1,2,2,2,2,1,1,2,2,1,0,2,0,2,1,1,2,0,1,1,2,0,2,1,0,0,0
360,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,0,0,0,1,0,2,2,2,1,1,1,2,1,1,0,0,2,1,2,0,2,2,2,0,2,2,1,0,2,2,1,0,0,1,1
361,0,1,2,0,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,0,1,5,4,6,0,2,0,0,1,2,2,1,1,0,1,0,0,2,1,2,2,0,1,2,1,2,0,0,0,0,0,1,0,2,1,2,0,0,2,0,2
362,0,1,0,2,1,2,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,0,0,2,2,2,1,1,0,2,0,2,1,2,0,1,2,2,2,0,2,2,1,2,1,1,0,2,1,2,0,0,1,2,2,2,1,2,1
363,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,1,0,2,2,0,1,2,2,2,1,1,1,1,1,2,0,0,1,1,2,1,1,0,1,1,2,0,2,2,1,0,1,2,2
364,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,2,0,1,0,1,2,0,2,2,2,2,1,0,0,2,2,0,1,1,2,2,2,1,2,0,2,0,1,1,0,2,0,2,1
365,0,1,0,2,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,0,0,1,1,1,2,0,2,1,0,1,1,0,1,0,1,1,2,1,2,2,1,1,0,0,1,1,2,0,0,2,2,2,2,2
366,0,1,0,2,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,2,0,0,3,2,0,1,2,0,0,1,2,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0,2,2,2,0,1,0,0,2,1,0,0,0,0,0,1
367,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,4,1,1,1,0,1,2,0,2,2,2,0,0,0,0,1,1,2,1,0,1,0,2,2,0,0,2,1,2,0,0,1,1,0,0,2,1,1,2,2
368,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,0,0,1,1,0,1,1,1,2,0,0,1,0,1,2,1,1,0,2,2,0,0,1,0,2,2,2,0,0,0,2,1,2,0,2
369,0,0,1,1,3,4,1,4,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,0,2,2,2,1,0,2,0,0,2,0,1,0,2,0,1,0,0,2,0,2,0,2,0,0,0,0,2,2,1,0,1,2,1,1
370,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,2,0,3,0,3,0,1,2,1,1,2,1,0,2,0,2,0,0,1,2,1,2,1,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1
371,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,1,4,4,1,1,1,0,0,1,2,2,1,0,0,0,1,1,1,2,2,0,0,1,0,1,2,0,0,1,0,2,0,2,1,2,2,2,1,1,1,2,1
372,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,2,2,0,2,0,1,2,2,0,0,2,1,2,1,1,2,2,2,0,1,2,0,1,1,1,1,1,0,1,2,1,2,2,1,1
373,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,1,4,4,1,1,1,0,2,0,1,1,0,0,1,2,1,1,0,2,1,1,0,1,2,0,1,2,2,0,1,0,1,2,2,1,1,0,1,2,0,0,0
374,0,1,0,2,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,0,1,5,4,7,0,2,1,0,2,1,1,0,2,1,2,0,0,2,2,0,2,1,2,1,2,2,0,1,0,1,1,2,2,0,2,0,1,2,2,2,0
375,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,4,4,1,1,1,0,1,0,0,1,2,1,1,0,1,0,2,1,1,0,0,0,0,2,2,2,2,2,2,2,1,1,0,2,2,0,0,2,2,2,1
376,0,1,0,2,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,2,2,1,1,0,2,2,0,2,2,2,2,0,2,1,2,2,2,2,0,2,1,1,2,0,0,0,2,1,1,0,1,2,1,0
377,0,0,1,1,3,4,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,2,0,2,2,1,1,1,0,0,2,2,2,0,0,2,2,0,2,0,0,0,2,0,0,1,2,1,2,1,1,1,1,1,1,0
378,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,3,3,0,1,2,0,1,0,1,2,2,2,0,2,2,0,0,0,0,0,0,0,2,1,1,2,2,1,1,1,0,2,1,1,1,1,2,0,1
379,0,1,2,0,4,3,5,3,-1,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,0,1,5,4,6,0,2,1,2,0,2,0,0,1,1,0,1,1,1,1,2,1,0,0,1,1,2,0,2,0,2,0,1,1,0,1,1,2,0,1,2,2
380,0,1,2,0,4,3,0,0,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,2,0,3,0,3,0,-1,0,0,1,2,1,2,0,0,2,2,2,2,2,0,2,1,1,2,2,2,1,1,2,2,2,2,0,2,2,1,2,2,1,2,0
381,0,1,0,2,2,0,6,3,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,1,5,4,6,0,2,1,2,0,0,0,1,2,1,1,0,1,0,1,0,2,0,0,0,1,2,2,0,1,2,0,0,1,1,1,2,1,2,2,2,2
382,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,1,1,2,2,2,2,0,1,2,0,2,2,0,1,2,2,1,2,0,1,0,2,2,1,2,2,1,1,1,1,2,0,0,0,0
383,0,1,2,0,4,3,0,0,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,2,0,3,0,3,0,1,2,1,1,0,2,2,1,2,2,0,1,0,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,2,2,1,1,2
384,0,0,1,3,0,1,3,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,3,4,4,2,4,1,0,2,1,0,1,2,0,1,0,2,0,0,1,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,1,2,2,2,1
385,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,1,2,1,0,1,0,0,2,2,1,1,0,0,1,2,1,0,1,2,1,1,2,1,1,1,0,2,0,2,1,0,0,1,1,1
386,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,3,2,5,7,0,2,1,1,1,0,1,1,0,2,0,0,2,2,2,2,2,2,0,1,0,1,1,1,0,1,2,0,0,0,1,1,2,2,0,2,0
387,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,2,2,0,2,1,0,2,1,1,2,0,0,1,0,0,2,2,1,1,0,0,0,2,2,1,2,0,0,1,0,2,0,0,1,1
388,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,2,0,0,0,2,1,1,0,2,1,0,1,0,0,2,2,2,0,0,0,0,0,1,1,1,2,0,0,2,1,0,0,1,1,0
389,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,0,1,0,0,0,0,0,1,2,0,2,2,0,0,2,2,1,2,0,0,2,2,1,0,0,1,1,2,1,1,1,1,1,2,1
390,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,2,0,3,0,3,0,1,1,0,1,0,1,0,0,0,1,2,0,2,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,2
391,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,7,0,2,0,1,0,2,0,0,2,2,2,0,0,1,1,1,2,0,0,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2
392,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,7,0,2,0,0,2,0,2,0,1,2,0,2,0,2,0,0,2,0,1,0,2,1,0,2,1,0,2,1,1,0,2,1,0,2,2,2,0
393,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,2,2,0,1,2,2,0,2,0,2,2,0,1,1,2,0,1,0,0,2,2,1,1,1,2,0,2,0,1,0,1,0,2,2,2
394,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,1,2,0,1,0,0,0,1,0,1,0,0,2,0,2,0,1,0,1,0,1,0,1,2,1,1,1,1,2,0,2,2,2,0,0
395,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,1,2,2,2,2,0,0,0,0,1,2,1,0,0,2,0,2,0,0,0,2,1,2,1,1,0,1,0,1,2,2,1,0,2,0
396,0,1,0,2,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,1,5,4,6,0,2,2,1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,2,1,0,2,1,2,2,0,1,2,2,1,2,0,2,2,0,0
397,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,0,2,0,2,0,0,1,2,0,2,2,2,2,0,0,2,2,0,1,0,0,0,0,0,1,2,2,2,2,2,0,0,1,2,1
398,0,0,0,3,0,1,3,1,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,3,4,4,2,4,1,0,1,0,2,0,2,0,0,0,2,1,2,2,2,2,0,2,2,1,2,0,0,2,2,2,1,1,0,0,2,1,2,0,2,0,1
399,0,1,0,2,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,1,5,4,6,0,2,2,0,1,0,0,1,0,1,1,2,2,2,1,0,2,2,2,0,2,1,2,0,2,2,0,1,0,0,1,0,1,2,2,0,0
400,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,2,0,0,0,0,2,0,1,1,0,2,2,0,2,0,1,0,2,2,1,1,1,0,0,1,1,2,1,1,2,0,0,1,1,2
401,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,1,1,1,0,2,1,2,2,2,1,2,2,1,0,2,0,0,0,1,2,2,2,1,1,2,1,2,2,0,2,2,1,0,1,0
402,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,2,2,2,1,0,0,1,1,1,0,0,2,0,2,2,2,2,0,2,0,2,1
403,0,1,2,0,2,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,2,0,0,3,2,0,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,0,1,2,1,1,1,1,2,0,2,2,1,2,1,0,1,1,0,1,0,2
404,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,0,0,0,2,0,2,1,1,2,1,0,0,0,2,2,2,2,1,2,0,1,0,1,2,0,0,2,2,0,1,0,0,2,0,0
405,0,1,2,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,2,0,3,0,3,0,1,0,1,0,1,0,2,1,2,2,2,0,0,0,1,1,1,0,2,0,0,2,2,0,2,1,0,2,0,1,1,2,0,1,0,1
406,0,1,2,0,2,5,5,3,26,1,0,0,0,0,0,0,0,0,0,2,1,4,3,1,2,0,0,0,2,0,0,3,2,0,1,0,0,2,2,2,0,0,2,1,1,2,2,2,1,2,1,2,1,1,2,1,0,0,1,1,2,1,1,0,0,0,0,0,0,1
407,0,1,2,0,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,2,0,0,3,2,0,1,1,1,0,2,1,0,2,0,0,2,2,0,0,2,1,2,0,1,0,2,1,0,0,1,2,0,2,0,2,2,0,0,1,2,1
408,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,1,2,2,2,1,1,0,1,1,2,1,1,0,2,2,2,1,1,0,0,2,1,1,0,0,1,2,2,1,0,0,1,0,0,2
409,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,2,1,1,1,0,0,0,2,1,1,1,0,1,1,2,2,1,1,0,1,2,0,2,0,2,0,2,2,2,0,0,2,2,2,1
410,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,7,0,2,2,0,2,2,0,2,0,1,0,1,0,1,2,1,2,0,2,2,1,2,1,0,0,2,1,0,2,2,0,1,1,2,1,2,2
411,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,0,3,2,5,7,0,2,2,2,0,1,2,2,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,2,2,1,0,0,2,0,1,2,0,2,0,1,1
412,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,1,2,1,2,1,2,2,2,2,2,2,0,2,0,1,0,0,0,1,0,0,0,1,2,1,0,2,1,1,2,2,2,0,1,2
413,0,1,0,2,1,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,3,4,0,3,2,0,-1,2,1,2,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,1,2,1,0,2,0,2,1,0,1,0,2,1,1,1,2,2
414,0,1,2,0,2,5,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,2,0,0,3,2,0,1,1,2,2,1,2,2,1,0,1,0,1,1,1,0,2,2,2,1,2,1,1,2,1,0,0,2,1,2,2,1,2,2,2,2,2
415,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,2,0,2,2,2,1,1,0,2,2,0,0,0,0,2,2,1,0,0,1,0
416,0,0,1,1,3,4,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,0,1,1,0,0,2,1,0,1,0,1,0,2,0,0,2,1,2,2,0,1,2,0,2,0,1,0,0,0,0,2,0,1,2,2
417,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,2,1,1,1,1,0,1,0,1,0,2,2,1,2,2,0,2,0,0,2,0,2,2,1,0,2,0,0,0,2,0,2,2,1,2,2,2,2,0,1,1
418,0,1,0,2,2,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,1,1,2,2,2,0,2,1,0,1,1,1,2,1,0,1,2,0,0,1,0,1,1,2,1,2,2,1,0,0,2,1,0,1,2
419,0,1,2,0,2,0,6,3,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,0,1,5,4,6,0,2,0,2,1,1,1,2,1,2,1,1,0,1,0,0,2,1,2,1,2,0,0,2,2,0,2,2,2,2,1,2,0,2,1,0,1
420,0,0,0,2,1,2,2,7,19,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,0,1,2,0,1,2,1,1,0,2,0,2,0,2,1,2,0,0,0,2,0,2,1,0,0,0,1,2,0,0,1,0,1,2,1,1,1,1
421,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,3,3,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2,0,1,2,1,1,2,2,0,1,1,0,2,2,2,1,0,2,1,2,2,1
422,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,2,0,3,0,3,0,1,1,2,0,1,0,1,1,1,1,1,2,2,0,1,1,1,2,1,2,0,0,2,1,0,0,2,1,0,1,2,1,1,1,1,0
423,0,1,2,0,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,0,1,5,4,6,0,2,2,0,2,2,2,0,1,0,0,1,1,1,0,1,1,2,0,2,0,0,2,2,1,0,0,0,1,0,0,2,0,0,0,2,2
424,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,2,0,3,0,3,0,1,2,1,1,1,0,0,2,0,2,2,2,1,2,2,0,2,0,2,2,0,1,0,0,0,2,0,0,2,2,1,0,0,1,2,0
425,0,0,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,2,1,6,5,1,0,1,1,1,1,0,1,0,1,2,1,0,0,2,2,2,0,0,1,2,1,0,2,0,1,0,2,2,0,1,0,0,2,1,0,1
426,0,1,2,2,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,2,0,1,5,4,6,0,2,0,2,1,2,0,1,0,2,2,2,2,1,0,0,0,0,1,0,0,1,0,1,0,2,2,2,2,2,1,1,1,0,0,2,1
427,0,0,1,3,0,1,3,1,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,3,4,4,2,4,1,0,1,0,0,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,0,1,2,1,1,2,2,2,2,0,2,1,2,0,1,2,1
428,0,1,2,0,2,5,5,5,26,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,2,0,0,3,2,0,1,2,1,1,2,1,2,1,2,1,2,2,1,0,1,2,0,1,2,2,1,2,2,2,0,2,0,2,2,0,2,0,1,1,1,1
429,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,0,3,2,5,7,0,2,0,1,1,0,1,1,1,0,2,0,1,0,1,2,0,0,2,1,1,0,1,0,2,0,0,2,2,1,2,0,2,1,1,0,0
430,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,2,1,2,0,0,0,0,0,1,2,1,2,1,2,0,0,2,1,2,2,2,0,2,2,0,0,2,2,1,1,1,0,2,2,2
431,0,1,0,2,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,2,0,1,1,2,1,0,1,2,2,0,1,2,2,0,1,1,0,1,0,2,1,2,0,1,1,1,1,1,1,1,2,1,0,0
432,0,1,0,2,1,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,0,3,2,5,7,0,2,1,2,1,0,0,1,1,2,2,2,1,0,0,1,1,2,1,1,1,2,1,1,2,1,1,0,1,1,0,0,0,2,1,1,0
433,0,1,0,2,2,5,4,6,15,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,1,1,2,0,0,1,1,1,2,1,0,2,2,0,1,1,2,2,0,2,0,1,0,0,1,1,1,0,1,0,2,0,0,2,1
434,0,1,2,0,4,3,0,0,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,2,0,3,0,3,0,-1,2,1,1,0,1,1,1,0,0,0,1,2,0,2,2,0,1,1,0,2,1,2,2,2,0,2,2,1,0,0,2,2,1,1,1
435,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,4,4,2,4,1,0,2,0,0,0,1,2,0,0,2,1,0,2,0,2,2,1,2,1,1,2,2,1,0,2,0,2,1,1,2,0,2,2,1,0,2
436,0,1,0,2,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,1,2,1,1,2,0,0,0,1,2,1,0,0,1,2,2,0,2,1,0,0,0,1,2,1,2,0,0,0,1,1,2,2,0,1
437,0,1,2,0,2,5,4,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,2,0,0,3,2,0,1,1,0,2,1,1,2,0,2,0,1,2,2,1,0,1,2,2,2,2,1,2,2,0,1,0,0,2,2,2,2,2,0,2,2,2
438,0,1,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,2,5,7,0,2,1,1,1,1,0,2,0,0,0,2,0,0,2,2,2,2,1,1,0,0,0,2,2,1,0,1,2,0,2,1,2,0,1,2,2
439,0,1,2,0,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,2,0,3,0,3,0,1,2,2,0,0,1,2,0,2,2,1,2,0,1,1,2,0,2,1,2,1,1,1,0,0,2,1,0,1,2,1,0,2,1,0,2
440,0,1,0,2,2,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,0,1,5,4,6,0,2,1,1,0,2,0,0,2,0,2,0,1,1,1,1,2,1,2,0,1,2,0,0,1,2,1,2,1,1,0,2,1,1,0,1,2
441,0,1,0,2,1,5,4,6,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,0,0,3,2,0,1,2,1,1,0,2,2,0,1,1,0,2,0,2,2,2,0,1,0,2,1,0,1,0,0,0,0,2,0,2,2,1,0,0,2,2
