,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
262,0,0,2,1,2,0,3,3,-1,6,0,0,0,0,1,1,1,0,1,0,3,4,1,6,6,0,1,1,1,4,2,2,5,0,-1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
263,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,1,2,3,1,1,0,0,0,-1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0
264,0,0,0,2,1,2,6,0,-1,17,0,0,0,0,1,1,1,0,1,0,1,3,5,3,7,0,1,1,1,0,5,4,2,0,-1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0
265,0,0,1,3,3,4,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,0,5,7,0,1,1,1,0,5,4,2,7,-1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
266,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,3,4,1,1,0,14,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1
267,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,4,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
268,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
269,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,14,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
270,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,-1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
271,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
272,0,0,1,2,1,2,1,2,-1,-1,-1,3,3,0,1,1,1,0,1,1,1,3,0,1,7,0,1,1,1,0,5,4,2,3,-1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
273,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,15,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0
274,0,0,2,1,2,1,2,3,24,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,1,4,2,2,5,0,2,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1
275,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,3,1,3,6,6,0,-1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
276,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
277,0,0,2,1,4,1,2,6,-1,12,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,1,1,1,4,2,2,5,4,29,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
278,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,0,1,5,0,0,0,-1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
279,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0
280,0,0,2,2,1,2,1,3,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,1,0,5,4,2,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0
281,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
282,0,0,2,2,1,1,1,3,-1,1,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,1,1,1,0,5,4,2,2,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1
283,0,1,0,0,2,0,3,1,-1,6,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,3,4,1,5,0,0,-1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
284,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
285,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1
286,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1
287,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
288,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
289,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
290,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1
291,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,19,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0
292,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1
293,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,0,3,4,1,7,0,-1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1
294,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
295,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
296,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
297,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1
298,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,0,0,0,-1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1
299,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1
300,0,0,1,2,1,2,1,2,-1,19,6,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,1,1,1,0,5,4,2,3,-1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
301,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,1,3,6,6,0,-1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
302,0,0,2,1,4,1,2,3,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,1,4,2,2,5,2,26,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1
303,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,13,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0
304,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
305,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,0,3,4,1,7,0,-1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
306,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
307,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
308,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,0,0,0,5,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
309,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,2,0,1,3,0,0,0,-1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
310,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,0,3,4,1,7,0,-1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
311,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,0,0,0,3,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
312,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,1,3,0,0,0,18,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
313,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
314,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0
315,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1
316,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0
317,0,0,2,2,1,2,1,3,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,1,0,5,4,2,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1
318,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
319,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
320,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,4,3,1,0,14,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
321,0,0,2,1,4,1,2,6,11,6,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,1,4,2,2,5,2,27,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
322,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
323,0,0,2,2,1,2,1,3,-1,-1,-1,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,1,0,5,4,2,3,-1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
324,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
325,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
326,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,0,0,-1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
327,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,3,4,1,7,0,7,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
328,0,1,0,0,2,0,3,1,25,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,1,1,1,0,5,0,0,0,-1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1
329,0,1,2,1,2,0,3,1,18,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,3,4,1,5,3,0,23,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
330,0,1,0,0,2,0,3,1,-1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,1,1,1,1,5,0,0,0,-1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
331,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,2,0,1,3,0,0,0,18,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0
332,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
333,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1
334,0,1,0,0,0,3,0,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,3,3,6,6,0,-1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
335,0,0,0,2,1,2,6,0,7,7,0,0,0,0,1,1,1,0,1,0,0,3,5,3,7,0,1,1,1,0,5,4,2,0,-1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
336,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
337,0,0,1,2,1,2,1,2,-1,-1,6,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,1,1,1,0,5,4,2,1,-1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
338,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
339,0,0,1,2,1,2,1,2,-1,-1,7,5,6,5,4,3,1,0,1,1,1,2,0,1,1,0,1,1,1,0,5,4,2,3,-1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
340,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,0,1,5,0,0,0,-1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
341,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,16,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
342,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
343,0,0,2,1,4,1,2,6,-1,6,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,1,4,2,2,5,2,27,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
344,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
345,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,13,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0
346,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
347,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,0,0,0,-1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
348,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
349,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,2,0,0,2,0,3,4,1,7,0,-1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1
350,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
351,0,1,0,0,2,0,3,1,16,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,-1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
