,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
386,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,7,1,0,2,0,2,0,1,0,0,0,2,1,0
387,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,1,2,0,2,1,0,2,1,1,2,0,2
388,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,4,1,-1,0,1,1,1,2,2,2,0,2,0,2,0,1
389,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,4,2,1,1,0,0,1,2,2,2,1,2,1,2
390,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,1,2,1,1,0,0,2,1,1,0,0,1
391,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,1,1,1,0,0,0,2,1,1,0,1
392,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,1,0,0,2,1,0,1,1,1,1,2
393,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,4,2,2,0,1,0,2,2,1,1,0,0,2,0
394,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,21,0,0,2,1,2,1,0,2,2,2,2,1,1
395,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,1,0,0,2,2,1,0,2,0,2,2,2
396,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,5,1,-1,0,2,1,1,0,2,1,1,2,0,0,0,0
397,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,0,1,0,1,1,0,1,1,1,0,2,1
398,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,2,1,1,0,2,1,1,0,1,0,2,0,2
399,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,7,0,0,2,2,2,0,2,2,1,0,2,1,2
400,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,1,0,1,1,1,0,1,1,1,2,1,2,2
401,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,-1,0,1,1,0,1,0,1,0,1,0,1,1,2
402,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,0,1,1,1,0,1,0,0,0,2,2
403,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,0,2,2,0,1,1,0,2,2,2,2,2,1
404,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,0,2,2,2,2,0,0,2,1,1,1,1,1
405,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,16,0,1,2,0,2,1,1,2,0,1,0,2,0
406,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,2,0,1,1,1,2,1,2,1,2,2,1,2
407,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,1,0,0,1,1,0,0,1,0,1,1,1,2
408,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,4,1,-1,2,0,2,2,1,1,1,2,1,0,0,0,1
409,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,1,2,1,0,1,1,0,0,0,0,0
410,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,1,0,2,1,1,1,1,1,1,1,0,1,2
411,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,2,1,0,2,0,1,0,2,0,0,1,1
412,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,1,1,1,0,1,1,2,1,0,1,2,2
413,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,1,2,1,1,0,1,2,0,0,0,0,1,2
414,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,2,2,2,0,1,0,0,2,0,1,2
415,0,1,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,0,2,2,1,2,0,0,2,2,1,0
416,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,21,1,0,2,1,1,2,1,1,2,0,1,2,2
417,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,2,1,0,2,2,0,2,2,0,2,1
418,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,0,2,1,5,3,6,0,-1,0,2,2,0,2,1,0,0,0,0,2,0,0
419,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,1,2,0,1,0,1,1,2,0,2,2
420,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,3,0,1,2,1,0,1,2,0,2,2,2,2,1
421,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,2,2,1,1,2,2,1,0,0,1,1,0,1
422,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,1,1,1,0,2,1,1,0,1,2,0,2
423,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,1,1,0,1,2,2,2,2,0,0,2,0
424,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,2,0,1,2,0,0,2,1,2,0,0,0
425,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,0,2,2,1,2,0,2,0,1,0,0,1,2
426,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,10,0,0,1,2,2,2,2,1,2,1,0,1,2
427,0,0,2,0,0,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,1,1,3,0,0,4,1,-1,0,2,0,0,1,2,2,0,1,1,1,0,0
428,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,2,1,1,1,0,0,2,0,2,0,1,1
429,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,2,0,2,0,0,2,2,0,2,1,2,0
430,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,0,0,0,2,1,1,0,0,1,2,1,1
431,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,2,1,1,0,1,2,0,2,2,0,1,2,0
432,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,2,0,1,0,0,2,0,1,2,1,2,1
433,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,9,1,1,2,1,0,0,1,2,1,0,1,0,2
434,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,2,1,2,2,0,2,0,0,1,2,0,1
435,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,1,2,2,2,2,0,1,0,1,1,2,0,1
436,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,1,1,2,1,0,1,0,2,2,1,1,2
437,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,10,1,1,0,0,2,1,1,1,1,1,2,2,0
438,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,12,1,2,1,0,2,0,2,0,0,1,0,0,0
439,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,4,1,-1,1,0,0,0,1,2,2,2,1,1,1,1,0
440,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,2,2,2,0,1,1,1,1,0,2,1,1,0
441,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,1,1,0,2,0,1,0,1,2,2,1,2
442,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,0,2,0,2,1,1,0,0,0,1,0,1,2
443,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,2,2,1,0,1,2,0,2,0,2,2,1
444,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,1,1,0,0,0,0,2,1,1,0,0,2
445,0,1,0,1,4,3,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,1,0,2,0,0,0,0,0,2,1,1
446,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,0,0,1,2,2,2,1,0,2,0,0,0
447,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,0,1,2,2,1,0,2,2,2,1,1,2,0
448,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,-1,2,1,1,1,2,2,1,2,1,1,1,2,2
449,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,1,0,1,2,2,0,1,1,2,2,0,0,2
450,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,7,2,0,1,2,1,0,0,2,0,1,1,2,1
451,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,1,0,1,1,0,2,0,1,0,1,2,0,2
452,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,1,2,1,0,2,0,0,0,1,2,2,0
453,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,2,0,1,2,2,0,0,2,2,2,0,0,1
454,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,1,2,0,0,0,1,0,2,0,2,0,1,0
455,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,0,2,1,0,2,0,2,0,2,1,1,1,0
456,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,0,2,1,2,0,1,0,2,0,2,1,1,0
457,0,0,1,2,2,5,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,1,1,0,2,2,2,0,2,2,2,0,1,1
458,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,0,0,1,2,1,0,1,2,1,1,2
459,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,22,1,0,1,1,2,2,0,2,2,2,2,1,1
460,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,2,0,0,2,2,2,0,1,2,2,2,1
461,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,1,2,0,1,1,1,0,0,2,2,0,2,0
462,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,0,2,0,0,0,1,0,2,0,0,1,1
463,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,0,1,2,0,1,2,0,0,0,0,0,0
464,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,2,2,1,1,0,1,2,1,1,1,2,0,1
465,0,1,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,2,1,0,2,0,0,1,2,2,2,2
466,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,2,0,0,1,0,1,1,2,2,1,1,0
467,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,1,0,1,0,0,2,2,0,2,2,1,1
468,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,1,1,2,0,1,1,1,1,0,1,1,2
469,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,14,2,2,0,0,2,1,0,1,1,1,0,2,0
470,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,2,1,1,0,1,1,1,2,2,2,0,1,0
471,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,1,1,0,2,1,0,2,2,1,1,0,1
472,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,0,2,1,0,0,2,2,2,1,0,2,2
473,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,2,0,1,0,2,1,0,1,1,1,2,1
474,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,2,1,0,1,1,1,2,1,1,2,2,2,1
475,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,2,1,2,0,0,2,1,1,0,2,1,0
476,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,0,1,2,1,1,1,2,1,0,1,2,2,1
477,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,2,1,0,1,0,2,0,0,2,1,0
478,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,1,2,0,1,0,2,2,0,2,1,2,2
479,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,-1,2,1,2,0,1,1,1,1,1,0,1,2,0
480,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,2,1,2,2,2,2,0,0,0,2,0,0,1
481,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,20,1,2,0,0,1,0,0,1,2,1,1,0,1
482,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,2,0,1,0,0,1,0,1,2,1,2
483,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,1,1,0,2,0,1,1,1,1,1,1,2
484,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,0,0,2,2,2,0,0,1,1,0,2
485,0,1,0,1,4,3,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,0,0,1,2,0,2,1,0,0,2,2
486,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,2,1,0,2,0,2,1,0,1,1,1,1
487,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,5,1,23,1,0,1,1,0,0,0,1,0,1,0,1,2
488,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,1,0,0,1,2,0,1,0,0,0,2,1
489,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,2,1,2,1,2,0,0,1,0,1,1,0
490,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,0,2,1,1,1,1,1,0,2,1,1,2,1
491,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,16,2,2,2,2,1,0,1,0,0,0,1,1,0
492,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,1,0,0,2,1,0,0,0,2,1,0,0
493,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,0,0,0,2,1,0,1,2,2,1,0,1,2
494,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,23,0,0,2,0,0,2,1,0,2,2,2,0,1
495,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,0,0,2,1,0,1,1,0,1,1,2,0,2
496,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,0,0,1,0,0,0,0,2,0,1,1,0
497,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,3,7,0,0,1,1,3,0,0,4,1,21,0,2,2,1,1,1,1,0,0,2,0,0,2
498,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,0,1,1,0,1,0,0,1,1,0,2,0
499,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,1,0,0,0,0,0,0,2,0,1,1
