,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1
302,0,1,1,3,2,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,5,1,7,0,1,1,0,0,1,2,1,0,-1,38
303,0,1,1,3,2,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,5,4,0,0,1,1,0,0,1,2,7,0,-1,111
304,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,5,0,2,0,0,0,1,3,4,1,0,0,-1,133
305,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,2,3,3,0,0,0,1,3,4,1,0,0,-1,127
306,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,45
307,0,1,1,3,3,0,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,1,0,0,0,1,3,4,1,0,0,-1,40
308,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,6,7,0,1,1,2,1,5,3,5,0,-1,0
309,0,1,1,3,3,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,5,0,0,0,0,1,3,4,1,0,0,-1,173
310,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,1,7,0,1,1,0,0,1,2,1,0,-1,153
311,0,1,1,3,2,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,3,4,6,6,0,1,0,0,0,1,2,7,0,-1,173
312,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,2,1,5,3,5,0,-1,189
313,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,6,1,0,0,0,1,3,4,6,6,0,-1,181
314,0,0,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,1,0,4,0,1,1,0,0,1,2,1,0,-1,163
315,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,1,0,3,2,0,1,1,0,0,2,0,3,0,-1,139
316,0,1,0,1,0,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,0,1,3,0,6,6,0,-1,205
317,0,1,1,3,3,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,5,1,0,0,1,0,0,0,1,2,7,0,-1,14
318,0,1,0,0,1,1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,0,1,3,5,6,1,0,1,1,0,0,2,0,3,0,-1,163
319,0,0,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,5,1,7,0,1,1,0,0,1,2,1,0,-1,119
320,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,3,0,0,1,0,0,3,4,1,7,0,-1,24
321,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,0,0,7,0,0,0,1,3,4,6,6,0,-1,36
322,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,3,4,3,0,0,0,1,3,4,6,6,0,-1,151
323,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,4,6,0,0,0,1,3,4,6,6,0,-1,18
324,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,4,0,2,0,1,0,0,3,4,1,7,0,-1,149
325,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,4,3,1,2,0,1,0,0,3,4,1,7,0,-1,13
326,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,0,1,2,0,5,0,0,-1,65
327,0,1,0,1,2,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,1,4,3,0,1,1,0,0,1,2,1,0,-1,87
328,0,0,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,3,7,0,1,1,0,0,1,2,1,0,-1,125
329,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,3,7,0,0,2,1,2,0,5,2,0,-1,44
330,0,1,1,1,0,4,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,1,0,0,0,1,3,4,1,0,0,-1,86
331,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,2,3,5,0,0,2,1,2,0,5,2,0,-1,13
332,0,1,1,1,2,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,4,1,5,0,1,0,0,0,1,2,1,0,-1,174
333,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,0,1,2,0,5,6,0,-1,192
334,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,3,0,0,1,2,0,4,0,6,0,0,2,3,4,3,4,4,0,0,94
335,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,0,1,4,2,0,1,1,2,1,2,0,3,0,-1,18
336,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,3,5,5,0,0,0,0,3,4,1,7,0,-1,186
337,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,1,0,0,0,1,2,0,5,6,0,-1,40
338,0,0,2,2,4,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,2,0,1,2,1,0,1,186
339,0,1,1,0,2,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,5,1,0,0,1,1,0,0,2,0,7,0,-1,7
340,0,0,0,0,1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,4,5,5,2,0,1,1,0,0,1,2,1,0,-1,38
341,0,1,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,0,1,2,0,6,6,0,-1,10
342,0,1,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,0,1,4,5,3,1,0,0,0,1,2,0,6,6,0,-1,98
343,0,0,0,0,1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,4,2,0,1,1,0,0,1,2,1,0,-1,183
344,0,1,2,3,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,0,5,0,0,1,1,0,0,1,2,1,0,-1,105
345,0,1,1,3,3,0,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,6,1,0,0,0,1,3,4,1,0,0,-1,90
346,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,2,4,0,0,0,1,3,4,1,7,0,-1,179
347,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,171
348,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,1,0,3,2,0,1,1,0,0,2,0,3,0,-1,154
349,0,0,0,2,4,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,4,3,2,0,0,2,3,2,0,5,2,0,-1,199
350,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,6,5,0,0,0,1,3,4,6,6,0,-1,158
351,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,3,0,0,1,2,0,4,0,6,0,0,2,3,4,3,4,4,0,0,105
352,0,0,2,2,1,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,4,1,5,0,1,1,2,1,5,3,5,0,-1,174
353,0,1,1,3,2,0,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,6,6,0,1,0,0,0,1,2,7,0,-1,55
354,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,1,2,0,0,0,0,1,3,4,1,7,0,-1,79
355,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,0,7,0,0,2,3,2,0,5,0,0,0,41
356,0,0,2,0,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,5,4,5,0,0,2,1,2,0,5,2,0,-1,84
357,0,1,0,1,0,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,2,0,3,5,0,0,0,1,2,0,1,0,0,-1,96
358,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,4,0,4,0,1,1,2,1,5,3,5,0,2,24
359,0,1,1,1,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,1,0,0,0,1,3,4,6,6,0,-1,111
360,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,5,1,7,0,1,1,0,0,1,2,1,0,-1,162
361,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,3,6,3,0,1,1,2,1,2,0,3,0,-1,59
362,0,1,0,1,0,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,2,6,0,0,0,0,1,2,0,6,6,0,-1,42
363,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,1,7,0,0,0,1,3,4,1,0,0,-1,7
364,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,5,1,7,0,0,0,1,3,0,5,6,0,-1,96
365,0,1,0,1,2,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,5,2,7,0,1,1,0,0,1,2,1,0,-1,122
366,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,5,0,4,0,0,0,1,3,4,1,0,0,-1,24
367,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,3,5,3,0,0,0,0,1,3,4,6,6,0,-1,15
368,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,1,0,0,0,1,3,4,6,6,0,-1,61
369,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,3,7,0,1,1,0,0,1,2,1,0,-1,171
370,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,4,2,0,1,1,2,1,2,0,3,0,-1,167
371,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,1,0,0,0,1,3,4,6,6,0,-1,18
372,0,0,0,0,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,1,7,0,0,2,1,2,0,5,2,0,-1,208
373,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,1,0,4,0,1,1,2,1,5,3,5,0,-1,191
374,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,1,0,2,1,0,4,0,1,1,2,1,5,3,5,0,-1,173
375,0,1,1,1,0,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,6,1,0,0,0,1,2,0,6,6,0,-1,36
376,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,2,0,1,0,0,0,0,3,4,1,7,0,-1,113
377,0,1,1,1,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,4,2,1,0,0,0,1,3,4,1,0,0,-1,99
378,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,1,7,0,0,0,1,3,4,1,0,0,-1,119
379,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,3,6,1,0,1,1,2,1,5,3,5,0,-1,202
380,0,0,0,1,4,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,5,3,5,0,1,1,0,0,1,2,1,0,-1,60
381,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,4,4,6,0,0,2,3,4,3,4,4,0,-1,125
382,0,1,0,1,2,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,1,3,5,0,1,1,0,0,1,2,1,0,-1,166
383,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,82
384,0,1,1,3,3,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,1,5,0,0,0,1,3,4,1,0,0,-1,203
385,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,159
386,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,1,0,3,2,0,1,1,2,0,2,0,3,0,-1,148
387,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,4,0,1,1,2,1,5,2,1,0,-1,14
388,0,1,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,0,1,2,0,5,2,0,-1,167
389,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,5,4,5,0,0,2,1,2,0,5,2,0,-1,69
390,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,3,6,1,0,0,0,1,3,4,6,6,0,-1,22
391,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,0,4,0,1,1,2,1,5,3,5,0,2,12
392,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,2,1,3,0,0,0,1,2,0,5,2,0,-1,213
393,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,2,1,5,3,5,0,2,82
394,0,1,1,3,2,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,1,1,2,7,0,1,0,0,0,1,6,6,0,-1,65
395,0,0,2,2,4,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,0,0,1,2,1,0,-1,116
396,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,0,6,0,0,2,3,4,3,4,4,0,0,166
397,0,0,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,5,3,5,0,1,1,0,0,1,2,1,0,-1,151
398,0,1,0,0,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,1,0,0,7,0,1,1,0,0,1,2,7,0,-1,18
399,0,1,0,1,0,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,1,0,1,4,3,6,1,0,0,0,1,3,0,6,6,0,-1,155
400,0,0,0,0,1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,1,2,4,6,0,1,1,0,0,1,2,1,0,-1,48
401,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,4,7,0,1,1,2,1,2,0,3,0,-1,52
402,0,1,1,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,3,1,2,0,0,0,1,3,0,1,0,0,-1,52
403,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,2,1,7,0,1,1,0,0,1,2,1,0,-1,29
404,0,0,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,2,7,0,1,1,0,0,1,2,1,0,-1,151
405,0,1,0,1,0,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,2,6,3,0,0,0,1,2,0,6,6,0,-1,196
406,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,3,1,6,1,0,1,1,2,1,5,3,5,0,-1,148
407,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,4,1,0,1,1,0,0,1,2,1,0,-1,175
408,0,1,1,3,2,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,4,5,0,1,0,0,0,1,2,7,0,-1,203
409,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,2,6,0,0,0,1,3,4,1,0,0,-1,190
410,0,1,1,3,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,0,4,7,0,0,0,1,3,4,1,0,0,-1,133
411,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,6,6,0,1,1,2,1,5,2,1,0,-1,175
412,0,1,1,1,2,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,0,3,1,0,1,0,0,0,1,2,1,0,-1,2
413,0,0,2,0,1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,0,0,2,0,1,1,0,0,2,0,3,0,-1,213
414,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,0,3,0,0,0,0,1,3,4,1,7,0,-1,19
415,0,1,1,3,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,3,2,0,1,0,0,0,1,2,7,0,-1,122
416,0,1,0,1,2,4,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,5,7,0,1,1,0,0,1,2,1,0,-1,29
417,0,0,2,2,4,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,0,0,4,0,1,1,0,0,1,2,1,0,-1,17
418,0,1,1,0,1,1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,3,5,3,0,1,1,0,0,2,0,7,0,-1,49
419,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,4,0,4,0,1,1,2,1,5,3,5,0,2,120
420,0,1,0,1,2,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,3,2,0,1,1,0,0,1,2,1,0,-1,185
421,0,1,1,3,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,3,5,1,0,0,0,1,3,4,1,0,0,-1,78
422,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,3,0,0,0,0,1,3,4,1,0,0,-1,62
423,0,1,1,3,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,4,4,4,6,0,0,0,1,3,4,1,0,0,-1,213
424,0,1,0,1,0,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,5,1,7,0,0,0,1,2,0,1,0,0,-1,138
425,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,4,5,0,0,1,1,2,1,5,3,5,0,-1,147
426,0,1,1,3,3,0,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,3,3,2,1,0,0,0,1,3,4,1,0,0,-1,208
427,0,0,0,2,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,0,5,2,7,0,0,2,3,2,0,5,2,0,-1,190
428,0,1,1,3,3,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,0,4,6,0,0,0,1,3,4,6,6,0,-1,156
429,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,0,0,2,0,3,0,-1,166
430,0,0,2,0,2,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,0,3,2,0,1,1,0,0,1,2,1,0,-1,144
431,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,168
432,0,1,1,3,2,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,3,1,3,0,1,0,0,0,1,2,7,0,-1,130
433,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,3,1,3,3,0,1,1,2,0,2,0,3,0,-1,140
434,0,0,2,0,1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,1,2,0,1,1,0,0,2,0,3,0,-1,66
435,0,0,2,2,4,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,1,0,4,0,1,1,2,0,1,2,1,0,1,144
436,0,0,2,2,4,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,3,4,5,3,0,1,1,2,1,5,3,5,0,-1,213
437,0,1,0,1,0,4,6,1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,1,0,1,4,3,1,1,0,0,0,1,2,0,6,6,0,-1,102
438,0,1,1,3,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,3,1,3,0,0,0,1,3,4,1,0,0,-1,167
439,0,0,0,1,0,2,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,3,5,0,0,2,1,2,0,5,2,0,-1,137
440,0,1,0,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,0,1,7,0,1,1,0,0,1,2,1,0,-1,25
441,0,0,2,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,3,2,0,0,1,1,2,0,2,0,3,0,-1,176
