,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
356,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,2,1,2,2,2,2,0,2,2,0,0,1,2,1,1,2,2,0,1,2,2,0,0,1,0,2,2,2,1,1,1,0,1,1,0
357,0,1,2,0,0,4,6,3,1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,1,2,3,4,3,6,4,2,1,0,0,2,0,1,2,1,2,0,1,0,2,2,1,1,0,1,0,0,1,2,2,0,1,1,2,0,2,1,2,2,2,1,2,0
358,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,1,2,2,0,1,1,2,2,0,1,1,2,1,2,1,1,2,1,2,1,2,0,2,0,2,0,2,0,0,0,2,2,1,1,2
359,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,1,0,2,2,0,0,2,1,0,0,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,0,1,2,1,0,2,2,2,2
360,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,1,0,0,0,0,1,0,1,2,1,2,2,1,2,2,1,0,1,1,2,1,1,0,2,1,2,0,1,2,2,2,0,1,2,2
361,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,7,1,2,1,2,1,2,1,2,2,0,2,2,0,2,2,1,2,2,0,0,2,0,0,0,0,2,0,0,2,1,2,1,1,1,0,0,0
362,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,-1,1,1,2,1,2,1,1,0,2,1,1,2,0,2,2,2,0,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,1,0
363,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,1,2,2,2,1,0,1,1,1,0,1,2,1,2,2,0,0,1,1,0,2,0,2,2,2,1,1,2,2,2,0,1,1,0,1
364,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,2,0,2,1,1,1,2,0,2,2,0,2,2,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,2,2
365,0,1,2,3,4,5,6,4,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,2,4,6,2,1,1,2,1,0,2,0,1,2,0,1,0,0,1,2,2,2,1,2,1,0,1,1,0,0,2,1,2,0,2,1,2,2,2,0,0
366,0,1,2,3,4,5,3,4,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,2,4,6,2,1,2,1,2,2,2,0,2,1,2,0,2,0,0,0,1,2,2,2,0,2,1,0,2,0,0,1,1,2,2,2,1,1,2,0,2
367,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,1,2,0,2,2,2,0,2,0,1,1,1,0,1,2,2,0,2,0,0,0,1,1,0,2,1,2,1,1,2,0,2,2,2,2
368,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,0,0,0,0,2,0,1,2,1,2,1,1,2,0,2,0,1,0,0,2,2,1,1,2,0,0,1,0,0,2,2,2,0,2,1
369,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,1,1,0,2,0,2,1,2,1,0,1,0,0,0,2,2,2,0,2,0,1,2,0,0,1,2,1,2,2,2,2,1,2,0
370,0,1,2,0,0,2,2,3,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,2,1,3,1,1,4,2,-1,2,1,0,2,1,0,0,1,2,0,1,0,0,2,0,1,0,2,2,1,0,0,2,0,0,0,2,0,1,1,2,0,0,1,2
371,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,2,1,2,0,0,2,2,2,0,1,0,1,2,1,1,1,2,1,0,2,0,0,1,1,2,0,1,0,2,1,2,1,0,0
372,0,1,2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,3,1,4,2,1,1,1,2,1,2,0,0,1,1,1,2,2,0,0,1,2,2,0,0,0,0,2,1,0,1,1,1,0,0,0,1,2,2,2,0
373,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,2,2,0,1,1,2,0,1,0,2,0,1,1,2,1,1,0,0,0,1,0,1,1,0,2,1,0,0,2,1,2,1,2,2
374,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,2,4,3,7,1,2,0,1,1,0,1,2,2,0,2,1,1,2,2,2,0,2,1,0,1,1,1,1,2,2,0,0,0,2,1,0,1,2,2,0,2
375,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,0,1,1,2,0,0,0,2,2,2,2,1,0,1,1,0,1,2,0,2,1,2,0,2,1,1,1,2,0,0,2,1,0,0
376,0,1,1,2,2,1,6,4,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,1,0,2,1,1,0,2,2,1,2,0,2,0,1,2,1,1,2,0,1,2,2,2,0,2,1,2,1,1,1,0,2,0,1,0,0,2,0,1,2,0,1,0,2
377,0,1,1,2,2,1,1,0,16,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,2,2,1,1,2,0,0,1,1,1,0,2,2,1,1,2,0,1,2,2,1,1,0,1,1,2,2,2,0,1,1,1,1,2,2
378,0,1,2,0,0,2,2,3,-1,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,1,2,2,3,1,1,4,2,1,0,2,1,1,0,0,2,1,1,0,1,0,1,1,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,2,1,2,2,0,0
379,0,0,0,1,1,0,0,5,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,4,3,7,1,-1,1,0,0,0,2,2,0,1,1,1,2,0,2,2,1,1,0,2,2,1,1,0,1,0,0,0,0,2,1,2,2,1,2,2,2
380,0,1,2,0,0,2,2,6,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,1,2,1,0,0,2,1,2,-1,1,2,2,2,1,0,2,0,0,0,1,0,0,0,2,0,0,2,0,2,0,1,2,1,2,0,1,1,0,1,2,0,0,2,2
381,0,0,0,1,3,3,4,1,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,-1,1,2,0,0,1,2,2,1,0,2,1,0,2,2,2,2,1,1,2,0,1,2,1,0,0,0,2,1,2,2,0,2,0,2,1
382,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,0,2,1,1,1,1,2,2,2,1,2,1,1,0,0,0,1,2,0,1,2,0,0,0,1,2,2,2,0,0,2,1,0,1
383,0,1,2,0,0,2,2,6,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,1,0,0,2,1,2,-1,1,0,2,0,2,1,2,0,2,1,2,0,1,2,0,2,1,2,1,1,2,2,1,0,0,2,2,2,2,2,2,1,0,1,1
384,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,1,0,2,0,2,2,2,1,0,2,0,1,1,1,2,0,1,0,2,0,2,2,1,2,1,1,0,2,2,1,0,0,0,0,2
385,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,0,0,2,1,0,1,0,1,1,0,1,2,1,2,1,0,1,2,1,2,1,2,1,0,2,2,1,0,1,0,0,1,1,2,2
386,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,1,1,0,1,0,1,1,1,0,0,0,1,1,0,2,0,0,1,1,2,0,2,1,0,1,2,2,2,0,0,2,2,1,2,2
387,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,2,1,0,1,1,0,2,0,1,0,1,2,0,0,1,0,2,1,2,2,1,1,2,0,0,2,2,1,0,0,1,1,1,1
388,0,0,2,3,4,4,5,2,-1,16,0,0,0,0,0,0,0,0,0,2,1,3,5,0,6,0,0,2,3,4,3,6,5,2,-1,0,2,0,2,2,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,2,2,0,2,2,1,2,2,1,1,1,0,0,2,2
389,0,1,2,3,4,4,6,2,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,3,6,6,2,1,0,2,0,0,0,2,0,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,0,2,2,1,1,0,2
390,0,1,2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,3,1,4,2,1,0,2,2,0,0,2,1,0,2,1,2,0,0,0,2,1,2,2,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
391,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,0,1,1,2,2,0,1,2,0,1,1,0,2
392,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,1,1,1,1,1,0,1,1,2,2,1,2,0,2,0,0,1,1,2,2,0,1,0,0,0,0,1,2,0,2,0,1,2,0,2
393,0,1,2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,3,1,4,2,1,1,2,2,0,0,1,1,0,0,0,0,0,1,2,2,2,1,1,2,0,2,1,1,1,0,2,1,1,2,0,0,1,0,2,0
394,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,1,0,2,1,1,0,1,2,0,0,1,0,0,1,2,2,0,1,1,1,0,1,2,1,0,1,0,1,2,2,1,0,1,1,0
395,0,1,2,0,0,4,6,3,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,1,2,3,4,3,6,4,2,1,0,2,0,1,0,1,0,1,0,2,2,0,1,1,1,0,0,1,0,0,0,2,2,1,1,1,1,2,1,2,2,2,2,2,0
396,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,4,3,7,1,2,0,0,1,0,0,1,0,2,1,2,2,2,0,1,1,2,0,0,1,1,2,2,2,0,2,0,1,0,1,1,2,0,2,1,0
397,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,0,0,1,2,2,2,0,1,1,1,1,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,1,2,1,1,1,1,0
398,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,2,0,0,0,1,2,2,0,1,2,1,1,2,2,0,2,2,1,0,2,1,0,2,0,2,0,1,2,0,1,2,1,0,0,1
399,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,4,3,7,1,2,1,0,0,1,1,2,0,0,2,1,0,1,2,1,2,0,0,0,0,1,1,2,1,0,1,2,1,0,2,2,2,1,2,1,0
400,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,0,2,2,1,0,2,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,1,0,0,2,2,2,1,1,0,2,1,2
401,0,1,2,0,0,4,6,3,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,3,6,4,2,1,2,0,2,0,1,0,1,2,1,1,1,2,0,2,0,0,1,0,2,0,0,0,0,2,1,1,0,2,1,0,1,2,0,2,0
402,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,1,0,0,1,1,1,2,0,1,2,2,2,2,0,1,1,0,1,0,2,1,1,2,0,1,0,0,0,0,0,2,2,0,0
403,0,1,2,3,4,4,6,2,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,3,6,6,2,1,1,1,1,1,1,2,2,1,1,2,1,0,2,2,0,2,2,1,0,0,1,1,2,2,1,1,0,0,0,2,1,2,0,2,1
404,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,0,0,1,0,2,2,0,0,1,2,0,1,0,0,2,1,1,1,2,1,1,1,2,2,2,2,0,1,0,1,0,1,2,1
405,0,0,2,3,4,4,5,2,17,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,3,6,5,2,1,1,1,0,1,1,1,2,1,0,2,2,1,1,0,2,0,1,0,0,1,2,0,2,2,0,0,2,2,0,2,1,2,1,1,1
406,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,7,1,2,2,0,0,1,1,2,2,1,0,0,2,1,1,1,0,1,0,2,2,1,2,1,2,0,2,2,2,0,2,1,1,2,0,1,1
407,0,0,0,3,4,5,3,7,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,1,3,4,2,4,6,2,-1,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,0,0,0,2,0,1,1,1,0,0,0,2,2,2,0,1,1,1,0,2
408,0,1,2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,3,1,4,2,1,0,2,0,0,0,0,2,1,1,2,0,1,0,1,0,1,2,1,0,0,2,2,1,0,0,2,2,1,1,2,0,1,2,1,2
409,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,0,1,1,2,1,0,1,0,1,2,0,1,1,2,1,2,0,1,0,2,1,1,0,1,1,1,0,1,0,2,2,1,1,0
410,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,4,3,0,1,2,2,0,2,1,2,1,1,2,0,1,0,2,1,0,1,2,1,2,1,2,0,2,2,1,0,2,1,0,0,1,1,1,1,1,2
411,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,4,3,7,1,2,2,1,0,1,1,2,1,2,1,2,1,0,1,0,2,2,0,1,0,2,0,1,0,0,0,2,2,1,0,2,0,1,2,1,2
412,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,4,3,7,1,2,2,2,2,1,2,0,2,1,0,2,0,0,2,2,2,0,0,2,0,2,1,1,1,0,1,2,0,1,0,2,2,2,2,2,2
413,0,1,1,2,2,1,1,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,0,2,0,1,1,0,1,0,0,2,2,2,1,2,1,2,0,0,0,2,2,1,1,2,0,0,0,0,2,0,2,2,2,1,1
414,0,1,2,0,0,4,6,3,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,3,6,4,2,1,1,1,0,0,2,2,0,2,1,1,1,0,2,1,1,2,0,2,2,2,1,2,0,1,0,2,2,0,2,2,2,2,0,0,0
415,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,2,1,0,0,0,1,2,2,1,1,0,2,2,0,0,1,0,2,1,1,2,2,2,2,2,2,1,0,0,2,1,0,2,2,2
416,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,2,0,2,1,2,1,2,0,0,0,1,0,0,2,2,2,1,1,1,0,2,0,1,1,0,1,1,0,1,2,1,0,2,1
417,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,2,0,0,1,2,2,2,1,1,2,1,0,2,2,1,1,0,1,1,2,0,2,2,0,2,1,2,1,2,1,1,0,1,0
418,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,2,4,3,7,1,2,1,0,2,0,1,2,0,2,2,0,1,2,1,1,2,1,0,2,2,2,0,1,2,1,1,2,0,0,0,2,2,2,2,1,2
419,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,7,1,-1,1,0,1,1,0,2,1,1,1,1,0,0,2,2,2,2,2,0,0,0,1,1,2,0,2,1,0,0,2,0,2,0,0,2,0
420,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,-1,1,0,1,1,1,0,2,2,0,2,1,1,2,1,1,1,2,2,2,0,1,0,2,2,0,0,0,2,1,1,1,1,2,0,0
421,0,0,0,3,1,0,0,5,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,3,4,4,3,7,1,-1,0,2,2,1,1,0,2,2,0,0,0,0,0,1,1,1,2,0,1,2,2,1,1,2,1,0,0,0,2,0,2,0,2,1,2
422,0,1,2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,1,3,3,1,4,2,1,2,2,0,0,2,0,2,1,0,2,2,0,2,1,1,0,1,1,1,2,0,2,1,1,2,1,0,2,2,2,0,1,0,0,1
423,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,4,3,7,1,2,2,2,1,0,1,0,0,1,0,0,0,1,0,2,2,0,0,1,1,0,2,2,1,2,0,2,1,0,2,0,0,0,0,1,0
424,0,1,2,0,0,4,5,3,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,3,3,3,6,4,2,1,2,2,2,2,2,2,0,0,1,1,1,0,1,0,1,2,1,2,0,0,2,1,2,1,0,0,2,2,0,1,0,2,2,2,2
425,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,0,1,1,2,0,1,0,0,1,2,2,0,2,0,1,0,0,0,1,2,0,1,0,0,1,1,1,0,1,1,0,0,2,0,2
426,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,4,3,7,1,2,2,0,0,1,2,2,2,0,1,2,2,1,0,0,0,0,1,2,1,1,0,2,0,0,2,0,2,1,2,0,0,0,2,0,2
427,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,0,2,2,0,2,0,2,1,2,2,1,2,2,2,1,0,0,0,2,0,0,2,2,2,0,1,2,0,2,2,2,0,1,2,2
428,0,0,0,1,1,0,0,5,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,0,2,4,3,7,1,-1,0,1,0,1,2,1,0,2,0,0,1,1,0,2,0,1,0,0,2,0,1,1,2,0,1,0,0,0,2,1,1,1,1,0,1
429,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,2,1,0,1,0,2,2,0,0,0,0,2,2,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,2,0,1,2,2
430,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,1,0,2,0,0,0,0,1,0,0,1,0,0,2,2,0,2,2,1,0,1,2,2,1,2,1,1,0,0,1,1,0,0,0,2
431,0,1,2,3,4,5,3,4,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,2,3,4,2,4,6,2,1,2,2,1,0,1,0,2,1,1,0,1,2,0,2,2,2,2,2,1,2,0,2,0,0,1,0,1,1,0,2,2,0,2,2,1
432,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,2,2,1,0,1,1,0,0,1,1,2,2,2,2,0,1,2,2,1,0,0,0,1,1,0,2,2,0,1,2,2,1,2,1,0,1
433,0,1,1,2,2,1,1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,0,0,2,1,1,1,1,2,1,2,2,0,2,2,0,0,0,2,0,2,2,0,1,0,0,0,1,1,1,2,0,0,2,2,2
434,0,1,2,0,0,2,5,6,-1,-1,3,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,1,0,0,2,1,2,-1,2,1,2,0,1,1,0,0,1,0,0,0,0,1,2,0,2,0,2,1,2,0,1,1,2,2,1,2,2,1,1,1,1,0,1
435,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,0,1,0,1,1,0,2,0,1,1,1,2,2,0,1,2,1,1,2,1,2,1,0,2,0,0,2,2,1,2,0,0,2,1,0,2
436,0,1,2,3,4,4,6,4,14,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,2,3,4,2,4,6,2,1,2,2,1,1,1,1,0,0,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,0,2,1,0,1,1,1,1,0,1,2,2
437,0,1,2,3,4,4,6,4,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,2,4,6,2,1,0,2,1,0,2,1,1,2,1,2,1,2,0,1,1,1,2,2,2,2,0,0,2,1,2,0,2,2,2,0,0,1,0,0,2
438,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,2,4,3,0,1,2,2,2,0,1,2,1,0,0,1,1,1,0,1,1,0,0,2,1,0,2,0,2,2,0,2,0,2,1,0,2,0,0,0,1,1
439,0,0,2,3,4,4,5,2,-1,16,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,3,6,5,2,-1,0,0,1,2,2,2,0,0,1,1,0,1,0,1,0,2,1,2,0,0,0,1,1,2,2,1,2,2,0,1,1,0,2,0,2
440,0,0,0,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,7,1,2,1,1,0,1,1,1,1,0,2,2,1,1,2,1,2,1,0,1,1,2,2,1,0,1,1,2,1,2,2,0,0,0,0,2,2
441,0,1,1,3,4,5,3,7,-1,4,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,0,3,4,2,4,6,2,-1,0,1,0,2,2,0,1,0,2,0,2,0,1,2,0,1,1,1,2,0,0,1,0,0,1,2,1,1,0,1,2,2,1,0,0
442,0,1,1,2,2,1,1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,2,1,1,0,0,0,0,2,0,2,2,1,1,1,0,2,0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,0,0,2,2
443,0,1,1,2,2,1,6,3,6,3,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,0,2,1,1,0,2,2,-1,2,0,0,1,1,2,1,2,0,2,1,1,0,0,2,0,1,0,0,1,2,0,1,0,2,2,2,1,0,0,2,2,0,0,0
444,0,1,2,0,0,4,5,2,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,3,4,3,6,5,2,-1,2,2,0,0,1,2,0,1,2,2,1,1,0,2,2,0,2,1,1,1,1,1,1,1,2,1,1,0,1,0,0,2,0,0,1
445,0,0,0,1,3,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,4,3,0,1,-1,1,0,1,0,1,1,2,2,0,1,1,0,1,2,1,0,1,1,2,2,1,0,2,0,2,2,0,0,1,1,2,2,2,1,1
446,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,2,1,1,0,2,0,-1,2,0,0,0,2,1,2,2,1,2,2,2,2,0,1,0,0,1,0,2,0,1,1,2,1,0,1,0,1,2,0,0,1,0,2
