,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,random_n21,random_n22,random_n23,random_n24,random_n25,random_n26
304,0,1,1,1,2,0,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0
305,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,1,1,0,3,1,5,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1
306,0,1,1,0,4,5,6,3,37,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,4,1,0,6,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
307,0,1,1,1,2,0,3,4,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,0,3,3,5,4,2,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1
308,0,0,2,2,3,4,0,5,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,2,3,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0
309,0,0,1,3,4,5,6,7,5,1,1,1,1,0,0,0,0,0,1,1,3,0,4,4,3,0,1,1,1,0,3,1,5,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
310,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,1,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
311,0,0,2,2,3,4,4,5,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,2,3,3,5,6,7,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
312,0,1,2,1,2,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,3,5,6,2,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
313,0,1,2,1,2,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,3,5,6,2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
314,0,0,0,3,0,3,2,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,4,1,0,6,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
315,0,0,2,2,3,4,0,0,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,2,4,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
316,0,0,2,2,3,4,4,5,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,3,3,5,6,7,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
317,0,0,2,2,3,4,4,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,1,1,1,2,0,5,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
318,0,1,2,1,2,0,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,2,3,3,5,6,2,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
319,0,1,1,0,4,5,6,3,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,4,1,0,6,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
320,0,0,0,3,4,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
321,0,1,1,1,2,0,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
322,0,0,0,2,3,1,0,0,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,1,1,0,4,2,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
323,0,0,0,3,4,5,2,7,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,1,1,1,0,3,1,5,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
324,0,1,2,1,2,0,3,4,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1
325,0,0,0,3,4,5,6,3,48,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,0,0,2,4,1,0,6,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
326,0,1,2,1,2,0,4,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
327,0,0,0,3,0,3,2,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,4,1,0,6,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
328,0,0,2,2,3,1,0,0,2,1,1,1,1,0,0,0,0,0,1,0,1,4,4,0,0,0,1,1,1,2,4,2,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
329,0,0,0,3,0,1,5,0,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
330,0,0,0,3,0,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
331,0,1,1,0,4,5,6,3,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,4,1,0,6,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0
332,0,1,1,1,2,0,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
333,0,0,0,3,4,3,2,3,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,0,2,4,1,0,6,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
334,0,1,2,1,2,0,4,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0
335,0,1,2,1,2,0,4,2,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,3,5,6,2,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
336,0,0,0,3,0,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
337,0,0,0,3,0,1,5,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
338,0,0,2,2,3,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,2,3,7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
339,0,1,1,0,1,2,1,1,52,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,3,5,4,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1
340,0,1,1,1,1,2,3,4,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,2,0,5,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
341,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,1,1,1,0,3,1,5,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
342,0,0,0,3,0,3,2,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
343,0,0,0,3,0,3,5,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
344,0,1,1,0,1,2,1,4,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,1,1,2,0,5,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
345,0,1,1,0,1,2,1,1,38,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,3,5,4,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0
346,0,1,1,0,1,2,1,7,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,1,5,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1
347,0,0,2,2,3,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,2,3,7,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
348,0,0,0,3,0,1,5,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
349,0,0,0,3,4,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
350,0,0,0,3,4,3,2,6,25,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,4,1,0,6,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
351,0,1,2,1,2,4,4,2,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
352,0,0,2,2,3,4,0,5,44,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,2,3,7,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
353,0,0,0,3,0,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
354,0,0,0,3,0,3,5,6,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,2,3,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
355,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,1,1,1,0,3,1,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1
356,0,0,0,3,0,1,5,0,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,2,3,4,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1
357,0,0,0,3,0,3,5,6,51,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,2,3,4,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
358,0,0,0,3,0,3,2,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1
359,0,0,0,3,0,1,5,0,18,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,2,3,4,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
360,0,1,1,0,1,2,1,1,36,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,0,2,4,1,4,3,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0
361,0,1,2,1,2,0,3,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
362,0,1,2,1,2,0,3,4,8,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
363,0,1,1,1,1,2,3,4,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,2,0,5,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1
364,0,1,2,1,2,4,4,2,16,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,2,3,3,5,6,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
365,0,1,1,0,4,5,6,3,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,0,0,2,4,1,0,6,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
366,0,0,0,2,0,1,5,0,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,2,0,1,2,3,4,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0
367,0,1,2,1,2,0,4,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
368,0,1,2,1,2,0,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,3,5,6,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1
369,0,1,1,0,1,2,1,1,17,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,0,0,3,3,5,4,3,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0
370,0,0,0,3,0,3,2,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,4,1,0,6,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
371,0,0,0,3,0,3,5,6,10,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,2,3,4,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
372,0,1,1,0,1,2,1,4,-1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,2,0,5,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
373,0,0,0,3,4,5,2,3,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,0,2,4,1,0,6,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
374,0,1,1,0,1,2,1,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,0,2,4,1,4,3,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
375,0,0,2,2,3,4,4,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,1,1,1,2,0,5,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1
376,0,1,1,1,1,2,3,4,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,2,0,5,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
377,0,0,2,2,3,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,2,6,7,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
378,0,0,2,2,3,4,0,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,1,1,1,2,4,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
379,0,0,0,3,0,1,5,0,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
380,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,1,1,1,0,3,1,5,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1
381,0,1,1,0,1,2,1,1,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,3,5,4,3,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
382,0,1,2,1,2,4,4,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
383,0,0,0,3,4,3,2,7,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,1,1,1,0,3,1,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
384,0,0,2,2,3,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,2,6,7,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1
385,0,1,1,0,1,5,1,7,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,1,5,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
386,0,0,2,2,3,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,2,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1
387,0,1,1,0,1,2,1,7,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,1,5,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
388,0,1,1,1,1,2,3,4,9,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,0,3,3,5,4,3,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0
389,0,0,0,2,0,1,5,0,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,2,0,1,2,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
390,0,0,0,3,0,1,5,0,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1
391,0,0,0,3,0,1,5,6,13,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,2,3,4,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1
392,0,0,2,2,3,4,0,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,2,4,2,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
393,0,1,2,1,2,0,4,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,2,0,5,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
394,0,1,1,0,1,2,1,1,11,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,0,2,4,1,4,3,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0
395,0,0,0,3,0,3,2,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,4,2,5,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
396,0,1,1,0,4,5,6,3,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,4,1,0,6,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
397,0,1,2,1,2,0,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,3,5,6,2,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
398,0,1,2,1,2,0,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,3,5,6,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
399,0,0,2,2,3,4,0,0,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,2,4,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
400,0,1,1,0,1,2,1,4,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,3,5,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1
401,0,0,2,2,3,4,0,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,1,1,1,2,4,2,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0
402,0,1,2,1,2,0,4,2,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,3,5,6,2,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
403,0,1,1,0,1,5,1,7,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,1,5,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0
404,0,1,1,0,4,5,6,7,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,1,1,0,3,1,5,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
405,0,0,0,3,4,3,2,7,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,1,5,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
406,0,0,0,2,3,1,0,0,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,1,1,0,4,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
407,0,1,1,0,1,2,1,1,11,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,0,2,4,1,4,3,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1
