,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63,random_model_n64,random_model_n65,random_model_n66
481,0,0,0,1,2,4,2,0,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,1,3,2,3,1,0,2,1,3,2,3,1,1,2,1,2,0,2,0,2,1,1,1,2,3,0,0,3,1,0,1,3,1,2,2,1,3,0,2,2,1,1,2,3,3,2,1,2,1,1,2,0,0,1,3,2,1,2,3,2,0,0,1,3,1,2
482,0,0,0,1,2,1,6,6,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,5,0,6,0,0,1,3,2,0,1,0,3,2,1,3,2,3,2,2,2,3,1,2,1,3,3,0,2,2,1,1,1,3,3,2,0,2,3,2,3,1,0,2,2,2,1,0,3,0,2,3,1,1,2,0,0,0,0,3,0,1,0,0,1,3,2,2,0,1,0,1
483,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,1,1,1,1,3,0,0,2,3,0,0,2,0,3,1,0,2,2,3,3,1,0,1,2,2,3,0,2,3,3,2,3,1,3,2,1,0,3,2,2,0,1,3,3,2,0,1,3,0,3,2,3,2,3,3,2,2,1,1,0,2,1,1,2,3,3
484,0,0,0,1,2,1,6,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,3,0,1,3,6,0,0,0,1,3,3,2,0,0,3,2,1,3,3,3,2,2,1,3,0,0,2,2,0,3,0,0,0,2,1,3,3,3,3,2,2,2,0,3,3,1,3,2,0,3,0,3,0,1,3,1,1,1,1,1,1,3,3,2,3,2,0,1,3,0,0,0,1
485,0,0,1,0,4,2,0,7,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,4,5,0,0,1,3,1,2,3,3,1,1,2,3,0,3,1,3,1,3,0,0,2,0,1,3,0,0,3,2,3,0,3,1,2,1,2,0,3,3,2,0,3,3,1,1,0,2,0,3,3,3,0,1,0,0,2,0,2,2,3,1,3,1,2,1,2,2,3,2
486,0,1,0,3,0,5,5,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,4,1,2,7,0,0,2,0,3,2,0,0,0,1,2,0,0,2,2,0,3,2,1,3,0,1,1,0,2,3,2,3,0,1,2,0,2,3,2,1,0,3,2,0,0,0,2,2,1,2,3,3,1,0,2,1,1,0,1,2,2,3,3,2,1,3,1,1,0,2,1,2
487,0,0,2,0,1,0,1,5,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,2,4,1,0,0,0,1,3,3,2,1,1,0,2,3,1,1,2,1,1,0,3,2,3,1,2,3,1,1,1,3,1,0,3,1,0,1,2,0,0,0,3,1,1,3,2,2,3,1,3,3,2,0,1,0,1,2,0,1,1,3,0,2,1,3,3,3,3,0,2,0,2
488,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,0,1,3,0,2,3,1,3,1,0,0,2,0,2,1,0,3,0,2,1,0,0,1,3,0,2,1,0,3,1,1,2,1,2,1,2,1,2,0,0,2,0,0,0,2,3,0,1,0,3,0,1,2,1,2,3,1,3,3,1,0,3,1,0,2,1
489,0,0,0,1,2,4,2,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,0,1,3,0,1,2,2,3,1,3,2,2,0,3,0,1,0,1,0,3,1,1,3,2,3,3,2,1,0,2,1,2,0,3,3,0,1,1,0,1,0,0,1,1,0,2,3,0,0,0,3,0,1,0,1,2,0,3,1,0,2,0,1,0,0,3
490,0,1,2,2,3,3,4,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,4,5,4,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2,3,3,0,3,2,1,1,0,3,3,0,0,3,2,0,2,2,1,0,1,2,3,0,0,1,1,1,2,3,2,0,2,3,1,1,2,1,1,2,0,2,3,1,2,3,2,1,1,3,2,0,3,0
491,0,1,2,2,3,3,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,0,2,1,2,2,1,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0,3,2,1,3,1,1,1,1,1,2,3,0,3,2,0,2,2,3,2,3,1,2,3,0,2,2,0,3,0,1,1,0,3,2,2,2,3,1,0,0,3,2,3,3,1,2,2,0,1,3,1,1,1
492,0,0,1,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,0,3,5,0,3,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0,3,0,2,3,0,1,2,1,1,3,1,1,0,0,2,2,3,0,2,3,3,0,2,2,0,3,3,0,0,1,2,1,1,2,1,1,0,0,0,2,3,0,2,1,1,2,0,0,3,0,3,0,2
493,0,0,1,0,4,2,0,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,4,5,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3,3,1,2,1,2,0,0,2,0,2,1,1,1,1,1,3,0,2,2,2,2,2,2,0,3,3,2,3,1,0,3,2,3,2,2,3,3,3,3,2,2,0,0,1,0,1,0,3,2,0,3,0,1
494,0,1,0,3,0,5,5,6,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,1,4,1,3,6,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1,1,1,0,2,2,0,0,2,0,0,0,0,3,3,2,1,1,1,2,1,0,2,0,1,0,3,0,3,0,1,2,1,3,3,1,0,3,1,0,0,2,3,2,1,1,3,0,2,0,0,1,1,2
495,0,1,2,2,3,3,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3,0,3,1,3,1,0,0,1,2,1,3,0,0,2,2,1,2,1,2,3,1,3,3,2,1,0,0,1,2,3,1,0,3,3,2,2,3,2,1,0,2,3,2,1,1,2,3,3,2,1,3,1,3
496,0,0,0,1,2,4,2,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3,3,1,3,3,1,3,3,0,3,3,0,2,2,3,0,0,0,3,3,2,0,1,1,3,0,3,3,3,2,1,1,2,1,0,3,1,2,3,2,0,0,3,1,2,2,2,1,0,3,3,3,3,2
497,0,1,2,2,3,3,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0,2,3,2,1,2,0,1,2,0,1,3,1,0,2,2,2,1,2,0,1,0,0,0,3,1,0,1,3,3,1,2,3,3,3,1,0,0,3,3,1,0,0,3,1,3,1,3,2,2,1,1,3,3
498,0,0,1,0,4,2,0,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,0,3,5,0,3,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1,0,1,2,1,0,2,0,2,1,2,2,1,0,2,3,3,2,2,1,1,3,3,3,3,1,3,1,2,0,1,2,1,0,3,3,0,2,1,3,2,0,3,0,1,3,0,0,1,2,1,3,2,1
499,0,0,0,1,2,4,2,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2,0,3,2,3,2,1,3,3,1,2,3,3,0,2,1,2,3,0,2,3,2,2,0,2,1,2,3,0,3,2,1,2,1,0,2,0,1,2,3,0,2,2,3,2,0,3,3,3,1,1,2,0,1
500,0,1,0,3,0,5,3,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,1,2,2,7,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3,1,2,0,0,1,0,2,1,0,2,2,0,0,0,1,2,1,0,1,1,1,0,2,1,1,2,0,3,2,0,3,1,2,3,2,0,3,3,0,0,3,2,0,3,0,2,2,2,2,3,2,1,3
501,0,1,0,3,0,1,6,6,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,0,1,4,5,3,6,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3,1,3,3,1,2,3,0,0,1,3,2,0,3,2,3,0,0,2,0,2,2,0,3,0,2,2,1,1,0,3,0,3,1,0,3,0,3,2,3,3,0,3,3,0,1,2,1,1,3,1,1,3,2
502,0,0,1,0,1,0,1,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,0,3,5,0,3,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1,2,2,2,3,1,0,2,1,0,0,2,2,1,3,3,2,3,0,2,2,1,2,1,3,0,3,1,1,0,1,1,0,3,1,1,0,2,2,2,0,3,2,3,1,1,3,3,2,2,0,2,2,0
503,0,1,0,3,0,5,5,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,4,1,3,7,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2,1,2,3,3,2,1,3,0,3,3,0,0,2,3,3,1,2,0,3,0,1,2,2,0,2,3,3,1,3,2,2,3,1,3,0,1,1,1,2,1,1,0,0,1,0,3,3,1,1,2,2,1,3
504,0,0,1,0,4,2,0,7,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,4,5,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2,2,2,3,0,2,2,2,2,0,1,0,0,1,1,3,2,1,2,2,3,0,3,3,0,1,3,1,1,2,2,3,3,3,2,3,2,2,3,2,3,1,1,2,2,0,1,0,1,1,2,1,2,0
505,0,0,0,1,2,4,2,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1,1,2,1,2,2,3,1,0,3,1,0,0,2,1,2,2,1,0,3,0,3,3,0,1,3,1,1,2,0,0,3,2,1,0,3,2,2,2,1,0,1,1,2,2,3,1,3,1,2,2,0,3,3
506,0,0,1,0,4,2,0,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,0,2,0,3,5,0,3,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3,2,3,3,3,1,1,0,0,3,2,0,1,2,3,2,1,2,3,3,1,1,0,1,3,3,1,1,0,3,3,3,1,3,3,3,0,1,3,2,1,1,3,1,1,1,0,3,1,3,1,0,1,0
507,0,1,2,2,1,0,1,5,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,0,2,2,4,1,0,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2,2,3,1,0,1,2,0,2,1,3,2,2,0,0,2,0,2,3,1,0,1,3,1,3,1,1,3,2,2,3,2,1,1,1,2,3,1,1,2,1,0,1,1,0,2,3,2,2,0,3,1,0,0
508,0,1,2,2,3,3,4,1,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,1,2,2,1,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3,2,2,2,3,1,0,3,0,2,1,3,1,1,1,0,3,2,3,0,3,2,2,0,3,1,2,3,2,3,0,1,3,2,1,1,0,1,2,1,1,3,1,1,2,0,0,0,1,1,3,2,2,1
509,0,1,0,3,0,5,5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,4,1,3,7,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0,2,2,3,0,3,3,0,1,2,0,0,3,3,1,3,2,2,1,1,3,0,2,2,0,0,0,3,3,1,3,2,2,3,2,0,3,1,1,1,0,1,1,3,1,1,1,2,3,0,1,0,2,2
510,0,0,0,1,2,1,6,6,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,3,0,5,0,6,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2,3,1,1,1,1,2,3,3,2,1,0,0,0,2,3,1,1,3,2,0,2,0,0,3,3,3,0,1,0,3,0,0,0,3,1,0,0,1,1,3,1,0,1,1,2,3,3,3,1,2,0,2,0
511,0,1,2,2,3,3,4,4,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,4,5,4,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3,0,2,2,0,0,0,1,1,3,1,1,3,0,1,3,0,2,2,1,1,2,2,3,3,0,2,0,1,1,2,3,0,1,0,2,2,2,3,0,3,2,1,3,3,0,1,2,0,3,1,1,3,0
512,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,2,0,3,5,0,0,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1,1,2,3,1,0,2,0,2,2,1,3,3,2,1,2,0,0,3,3,1,1,2,3,1,2,3,1,0,2,2,0,2,3,1,3,1,3,2,1,1,0,2,0,1,2,3,1,2,0,0,1,1,0
513,0,0,1,0,4,2,0,7,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,4,5,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1,0,3,1,1,1,2,1,3,2,1,0,2,3,2,2,0,2,0,0,1,1,1,1,0,1,2,2,0,1,2,2,2,3,3,3,0,3,3,0,0,0,2,1,3,0,2,0,2,1,1,3,3,3
514,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,0,2,4,1,0,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1,0,0,2,1,3,1,2,0,2,1,1,1,0,3,2,1,0,0,3,3,0,3,2,2,3,1,2,3,1,1,0,0,2,0,2,2,3,0,2,0,2,2,0,2,3,0,1,3,0,3,3,1,0
515,0,0,0,1,2,4,2,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3,2,0,2,3,0,2,1,2,1,0,2,2,2,3,1,2,0,0,1,0,1,3,1,3,2,0,0,2,2,2,2,3,2,3,0,0,2,1,1,3,2,1,2,0,3,2,3,0,2,1,3,2,3
516,0,1,0,1,2,1,6,6,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,1,4,5,3,6,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1,3,3,0,3,2,1,1,3,2,2,0,1,1,0,3,0,1,0,0,1,1,1,0,2,3,2,1,0,3,0,0,2,3,3,3,2,3,3,1,3,1,3,2,3,3,3,0,0,1,3,3,0,1
517,0,1,2,2,3,3,4,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,4,1,0,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1,3,1,1,0,0,1,2,1,1,0,0,3,1,3,3,0,1,1,1,3,1,3,2,1,2,3,2,3,1,3,2,0,1,3,2,2,2,1,1,3,0,1,0,0,0,3,2,2,2,2,1,2,1
518,0,1,2,2,1,0,1,5,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,2,4,1,0,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2,2,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,2,1,3,1,1,1,1,1,3,0,0,3,3,3,2,2,1,1,1,1,0,0,2,3,0,2,3,1,3,2,3,3,1,2,3,2
519,0,1,0,3,0,5,5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,4,1,3,7,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0,0,1,2,1,3,1,0,3,2,0,2,0,0,0,0,1,3,2,1,3,2,3,2,3,2,1,0,0,1,1,2,1,2,2,2,1,0,2,1,0,3,0,1,0,0,3,3,2,2,1,1,1,0
520,0,0,1,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,0,3,0,0,3,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0,1,2,0,1,3,0,1,2,1,1,3,0,0,2,2,0,3,1,0,0,1,2,2,3,3,2,0,0,3,2,0,1,2,2,2,2,0,3,1,3,0,0,0,3,3,3,3,2,0,3,1,3,0
521,0,0,0,1,2,4,2,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,3,2,3,1,3,3,1,2,3,1,3,2,1,3,2,2,2,1,0,2,1,3,1,1,2,0,2,0,0,1,3,3,3,0,1,2,1,3,3,3,1,3,2,3,0,1,3,2,2,0,3
522,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3,0,1,3,2,1,0,0,3,1,2,0,2,2,2,1,2,1,2,0,2,2,2,1,2,3,0,3,3,1,3,0,3,3,3,0,1,3,2,2,0,2,0,0,2,0,0,0,2,3,2,1,0,3
523,0,0,1,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,2,0,3,0,0,3,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2,1,1,1,2,3,2,2,1,3,0,2,3,2,3,1,3,3,3,1,3,2,1,1,0,1,2,1,3,2,2,1,3,1,0,2,1,1,0,0,1,0,3,3,0,2,1,0,0,0,1
524,0,0,1,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,0,3,0,0,3,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0,1,2,2,2,2,1,1,0,2,2,2,1,1,0,2,3,1,0,0,0,1,2,0,3,3,2,0,2,2,3,0,1,0,0,0,2,2,1,3,0,2
525,0,0,1,0,4,2,0,2,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,0,3,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2,1,1,0,2,3,0,1,1,1,2,3,0,0,3,2,1,2,3,3,3,2,3,3,0,1,0,0,2,3,2,1,3,3,2,3,3,0,1,1,0,3
526,0,1,2,2,3,3,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1,1,1,2,1,3,1,3,3,3,0,0,1,2,0,1,2,2,0,2,3,3,0,2,1,1,3,0,0,3,2,3,0,3,3,1,0,1,3,3,2,0
527,0,1,2,2,1,0,4,5,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,2,2,2,4,1,0,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3,2,2,2,0,0,1,3,3,1,2,1,0,2,1,1,3,1,1,2,2,1,1,2,0,3,3,3,2,2,0,3,0,0,0,0,0,0,3,0,0,1
528,0,0,1,0,1,0,1,5,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,0,3,5,1,0,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0,0,0,0,1,2,3,3,2,2,2,3,0,0,1,1,0,1,0,1,0,1,3,0,1,3,0,3,0,1,2,0,0,3,3,3,0,2,3,1,2,2
529,0,0,0,1,2,4,2,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1,2,0,2,1,1,1,1,2,0,0,2,1,3,2,2,3,1,3,0,2,2,1,2,0,3,2,0,1,2,0,0,3,1,3,0,3,2,2,1,3,1
530,0,1,2,2,3,3,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0,0,2,2,3,3,1,0,3,3,0,1,0,2,3,1,0,0,2,0,1,1,1,2,0,2,1,3,2,2,1,1,2,3,3,1,3,0,3,0,1,1
531,0,0,1,1,2,1,6,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,3,0,5,0,3,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2,0,2,2,3,2,3,0,2,1,2,1,3,0,0,1,2,1,1,0,0,2,1,2,0,1,3,2,1,2,3,0,2,1,3,0,1,3,1,0,3,0,1,1,3,3,1,3,2,2,0
532,0,0,0,1,2,4,2,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,0,3,6,2,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0,2,1,1,0,0,3,0,2,0,0,0,2,2,0,1,2,1,0,0,1,2,3,2,1,2,3,0,0,0,1,2,2,0,1,1,2,0,3,1,3,3,1
533,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0,0,2,1,0,1,0,2,2,2,1,3,3,2,2,3,1,0,0,1,1,3,1,0,1,0,1,3,1,3,1,1,0,3,2,3,0,1,0,3,2,0,3
534,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2,2,2,0,0,0,0,1,0,2,2,0,2,2,3,0,1,1,2,1,0,0,2,0,1,3,0,0,0,2,0,3,3,0,0,2,0,1,2,0,2,3,0
535,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,0,3,5,0,0,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2,3,2,0,3,2,3,0,2,0,0,3,0,1,3,2,1,2,1,0,3,0,3,3,0,1,0,3,3,1,0,2,3,0,3,2,2,1,2,1,2,3,1
536,0,1,0,3,0,1,6,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,1,4,5,3,6,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3,0,3,3,2,2,3,2,2,2,0,1,0,2,2,2,1,3,3,1,3,1,2,0,0,3,1,2,3,2,3,0,3,1,0,3,2,0,3,0,2,2,0
537,0,1,0,3,0,1,6,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,0,1,4,5,3,6,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1,0,0,0,0,1,3,2,1,0,3,3,0,3,1,2,3,2,2,3,1,1,0,1,3,3,0,0,0,1,1,2,3,0,2,3,2,3,0,2,2,3,2
538,0,1,0,3,0,5,5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,0,1,4,1,3,7,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2,1,3,0,2,1,3,3,1,1,2,0,1,0,1,0,2,3,0,1,2,0,1,3,1,2,2,0,2,2,1,0,3,1,0,3,2,3,2,0,1,0,0
539,0,0,1,0,4,2,0,7,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,0,3,0,0,3,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1,0,2,3,3,1,3,2,2,3,0,2,0,2,1,2,1,2,1,1,1,1,1,3,3,3,1,3,2,3,1,3,3,0,0,3,0,0,2,0,3,0,0
540,0,1,2,2,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,1,2,2,1,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0,0,2,0,1,0,1,1,1,1,2,3,2,0,0,0,1,2,2,3,2,0,2,2,1,1,3,3,2,1,3,2,0,1,1,0,1,1,1,2,3,2,0
541,0,1,0,3,0,5,3,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,0,1,4,5,3,6,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1,3,0,1,0,2,2,2,3,0,0,3,3,1,0,0,1,1,1,2,2,3,2,0,0,3,0,2,2,0,3,0,3,3,1,2,2,3,1,2,3,0,0
542,0,0,1,0,4,2,0,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,0,3,5,0,3,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3,1,2,2,0,3,3,1,1,3,2,0,3,3,2,2,3,3,2,1,1,3,3,3,3,1,3,0,1,1,1,3,3,1,1,3,2,0,0,0,0,1,3
