,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14
252,0,0,2,3,3,3,3,2,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,2,2,2,1,2,-1,2,0,0,0,1,2,0,2,1,2,1,1,1,0
253,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,1,2,0,0,2,1,2,0,1,0,2,0
254,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,2,1,0,2,1,1,1,1,1,1,2,2,0,1
255,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,2,0,2,1,1,1,1,1,1,2,0,0,2,2,1
256,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,1,0,1,1,2,0,0,2,0,1,0
257,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,2,0,0,2,0,2,1,0,2,1,1,1,0
258,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,2,2,0,2,1,2,0,0,1,1,0,2,0
259,0,1,1,1,4,5,1,6,-1,14,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,0,1,5,6,6,1,-1,0,2,0,0,1,1,0,2,2,1,2,1,2,2
260,0,0,2,3,3,4,6,4,21,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,4,3,2,2,1,0,2,0,0,0,2,0,1,0,1,0,1,2,2
261,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,2,1,1,2,0,2,2,2,1,0,2,2
262,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,1,2,0,0,0,1,0,1,2,2,1,2,2
263,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,2,0,0,2,2,2,2,1,0,0,1,1
264,0,0,2,3,3,3,3,2,-1,-1,-1,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,2,2,3,1,4,4,2,-1,1,2,0,1,2,2,2,1,2,1,1,1,2,0
265,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,2,2,2,0,0,0,1,0,0,2,2,0
266,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,1,1,1,1,0,2,2,0,0,0,1,0
267,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,0,2,1,1,1,0,2,2,0,2,0,0
268,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,1,2,1,2,0,0,1,2,1,2,2,2,1
269,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,0,2,2,2,2,0,1,2,0,1,0,2,0
270,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,2,2,0,1,0,2,0,2,0,2,0,1,2
271,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0
272,0,0,2,3,0,4,2,3,1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,3,4,4,0,2,2,1,2,2,1,1,0,2,2,2,1,1,1,1,1,0
273,0,0,2,2,0,4,2,3,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,3,4,4,0,5,2,1,1,2,2,0,2,0,0,2,2,1,0,2,0,2
274,0,0,0,0,1,2,6,7,29,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0,1,0,1,0,0,5,0,0,-1,2,0,0,0,0,1,1,1,2,2,1,1,0,0
275,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,1,2,1,0,1,2,1,1,0,2,2,2,0
276,0,0,2,3,3,3,3,2,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,0,1,2,2,3,2,3,2,2,1,0,2,1,2,1,1,0,1,0,1,2,2,0,1
277,0,1,1,2,4,5,1,0,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,3,4,5,1,7,1,-1,2,2,0,2,1,0,0,0,0,0,2,2,0,2
278,0,1,1,1,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,3,1,2,2,0,2,1,1,0,0,2,0,2,2,0,0,2
279,0,0,0,0,1,2,6,7,-1,7,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0,1,0,1,0,0,5,6,0,1,0,0,2,1,2,2,0,0,1,1,0,0,0,2
280,0,0,2,2,0,0,6,7,23,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,0,3,4,5,5,6,2,1,1,0,0,2,1,0,1,1,0,0,1,1,2,0
281,0,0,2,2,0,0,6,7,23,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,0,3,4,5,5,6,2,1,2,0,2,2,0,2,2,0,0,0,2,2,2,2
282,0,1,1,1,4,5,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,0,2,2,2,1,2,0,0,2,2,2,1,1,0
283,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,1,0,2,1,0,1,2,0,2,0,0,0,0
284,0,0,2,2,0,0,6,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,2,3,4,5,6,6,2,1,0,2,1,2,0,1,2,0,1,0,1,2,1,2
285,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,2,2,0,2,1,0,2,2,2,2,2,0
286,0,0,2,2,0,0,6,7,10,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,2,3,4,5,6,6,2,1,0,1,1,0,2,2,2,1,0,1,1,2,2,1
287,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,0,1,0,1,2,1,2,1,0,1,1,2,0,0
288,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,2,1,0,2,2,0,1,0,2,0,1,1,0,1
289,0,0,2,2,0,0,6,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,6,6,2,1,0,1,0,1,1,1,1,1,0,0,2,0,0,2
290,0,0,2,2,0,0,6,7,23,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,1,0,3,4,0,5,6,2,1,2,1,0,2,2,0,1,1,0,1,2,0,0,2
291,0,1,1,1,4,5,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,-1,1,0,1,2,2,0,2,1,2,2,1,1,2,2
292,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,0,1,2,2,1,2,2,2,1,1,1,2
293,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,2,0,2,2,0,2,2,1,0,2,2,0
294,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,0,2,1,2,0,0,2,2,0,1,2,1,2,2
295,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,0,0,0,1,2,2,2,1,1,2,1,1,0
296,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,1,1,1,1,1,2,2,2,2,0,2,0,0
297,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,0,2
298,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,0,2,0,2,1,2,1,1,0,1,1,1,0
299,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,0,2,1,1,2,2,2,2,1,2,1,0,1,0
300,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,0,1,0,1,3,1,7,1,-1,2,2,0,1,2,2,1,2,1,2,2,2,0,1
301,0,0,2,2,0,4,2,3,22,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,3,4,4,0,5,2,1,1,2,0,2,2,0,2,0,2,1,1,2,1,2
302,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,1,1,1,0,1,2,0,1,0,0,1,2,1,1
303,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,0,1,1,2,1,2,0,0,2,0,0,1,0
304,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,2,0,1,1,2,0,0,1,0,0,2,0,1
305,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,1,2,2,1,0,1,2,2,1,1,2,0,2
306,0,0,2,2,0,0,4,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,6,6,2,1,2,2,1,2,0,1,0,2,0,0,2,1,2,1
307,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,1,1,1,2,2,2,2,1,1,0,1,2,2
308,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,1,1,2,1,0,0,1,2,2,2,0,0
309,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,2,2,1,0,0,1,1,1,1,0,1,0,0,0
310,0,0,2,3,3,3,3,2,-1,-1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,0,1,2,2,2,2,2,1,2,-1,1,2,1,1,2,0,0,1,0,0,0,0,2,1
311,0,0,2,3,3,4,6,4,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,4,3,2,2,1,0,2,2,1,0,1,1,0,1,0,2,0,2,2
312,0,1,1,1,2,1,5,5,11,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,1,1,1,1,2,1,1,2,2,1,1,0,1
313,0,1,1,2,4,5,2,3,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,3,0,0,1,3,4,5,0,7,2,-1,2,1,0,1,1,0,0,0,0,1,2,0,1,1
314,0,1,1,1,2,1,1,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,2,1,0,0,1,2,2,1,0,2,1,1,0
315,0,1,1,1,4,5,1,0,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,0,0,0,2,1,2,2,0,1,1,2,2,1,0
316,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,1,1,1,1,2,2,1,0,0,2,2,2,1
317,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,3,1,-1,0,2,1,0,1,2,2,1,0,0,0,0,0,0
318,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,1,0,2,1,1,2,0,2,0,0,0
319,0,1,1,2,4,0,4,6,-1,14,0,0,0,0,0,0,0,0,0,0,1,4,5,3,3,0,0,1,3,4,5,6,6,1,1,0,0,2,0,2,1,2,2,2,1,2,1,1,1
320,0,1,1,1,4,5,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,1,2,1,1,0,2,1,1,2,2,1,1,0,0
321,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,2,1,1,2,2,1,1,2,2,1,1,2
322,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,0,2,1,1,1,1,0,2,2,0,1,0
323,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,2,2,2,2,1,1,0,0,2,1,1,0,2,1
324,0,0,2,3,3,4,2,3,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,3,4,4,0,5,2,1,0,2,1,0,0,0,0,1,2,2,2,0,0,1
325,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,2,1,0,0,1,1,2,0,2,1,2,2,0
326,0,0,2,3,3,4,6,4,-1,1,0,0,0,0,0,0,0,0,1,1,3,1,4,4,2,0,1,0,1,0,0,3,2,2,1,1,2,2,1,1,0,2,0,1,1,0,0,2,1
327,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,2,1,0,0,0,1,1,2,0,1,0,0
328,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,1,0,1,2,0,0,0,2,0,0,1,0,2
329,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,0,2,0,0,2,2,1,2,1,1,0
330,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,0,0,1,2,1,0,1,1,0,0,2,2,0,1
331,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,2,0,0,2,1,1,0,1,2,1,2,2
332,0,0,0,2,0,0,6,7,-1,7,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,1,0,3,4,5,6,6,0,1,1,2,0,0,0,1,2,1,2,2,1,1,2,0
333,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,2,2,0,0,0,0,1,2,2,0,1
334,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,2,0,0,2,0,1,0,2,2,2,1,2
335,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,2,1
336,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,2,1,2,1,1,0,1,2,1,2,2,0
337,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,2,0,2,2,1,2,0,2,0,0,0,2
338,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,3,1,2,0,2,2,2,2,0,1,1,1,2,1,2,1,2
339,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,2,2,1,1,1,0,2,0,2,0,2,1,2,2
340,0,1,1,1,4,5,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,0,2,1,2,0,1,2,0,2,2,2,0,1,0
341,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,2,2,2,2,1,1,1,1,2,0,0,0,0,0,0
342,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,1,0,1,0,2,2,2,2,1,0,2,1,1
343,0,0,2,2,0,4,2,3,19,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,3,4,4,0,2,2,1,2,0,1,0,1,2,2,2,2,0,2,0,2,0
344,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,2,1,2,2,1,0,1,0,0,1,2,1
345,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,0,2,0,2,2,2,1,1,0,1,2,1,1,2
346,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,1,2,1,1,1,0,2,0,1,0,0,0,2
347,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,1,1,0,1,0,0,2,1,2,0,0,1,2
348,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,2,0,1,2,1,1,2,1,1,1,0,0,0,0
349,0,0,2,3,3,4,2,3,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,1,2,3,4,4,0,2,2,1,0,2,2,2,0,1,2,2,2,2,1,2,0,1
350,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,0,2,1,0,1,1,2,0,1,0,0,2,2
351,0,0,2,2,0,4,2,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,3,4,4,0,6,2,1,2,2,1,1,0,2,2,1,0,0,2,2,0,1
352,0,0,2,2,0,4,6,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,2,3,4,4,0,2,2,1,1,1,1,0,0,1,0,0,1,0,1,2,1,0
353,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,1,0,1,0,0,0,1,2,1,0,1,2,2
354,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,0,2,2,0,2,1,1,2,2,2,1,2,0
355,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,1,1,2,0,0,0,2,0,2,0,1,2,0
356,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,1,2,2,2,2,0,2,2,0,0,1,2,1
357,0,0,2,3,3,4,2,4,1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,1,2,3,4,4,0,2,2,1,0,0,2,0,1,2,1,2,0,1,0,2,2,1
358,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,2,0,1,1,2,2,0,1,1,2,1,2
359,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,0,2,2,0,0,2,1,0,0,2,0,1
360,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,1,2,1,2,2,1,2
361,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,1,2,1,2,1,2,2,0,2,2,0,2,2,1
362,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,1,2,1,2,1,1,0,2,1,1,2,0,2
363,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,2,2,2,1,0,1,1,1,0,1,2,1,2
364,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,2,1,1,1,2,0,2,2,0,2,2
365,0,0,2,2,0,0,4,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,6,6,2,1,1,2,1,0,2,0,1,2,0,1,0,0,1,2
366,0,0,2,2,0,0,4,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,6,6,2,1,2,1,2,2,2,0,2,1,2,0,2,0,0,0
367,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,0,2,2,2,0,2,0,1,1,1,0,1
368,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,0,0,0,2,0,1,2,1,2,1,1,2,0
369,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,1,1,0,2,0,2,1,2,1,0,1,0,0
370,0,0,2,3,3,3,3,4,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,2,2,3,2,3,2,2,-1,2,1,0,2,1,0,0,1,2,0,1,0,0,2
371,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,1,2,0,0,2,2,2,0,1,0,1,2
372,0,0,2,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,4,3,2,2,1,1,1,2,1,2,0,0,1,1,1,2,2,0,0
373,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,2,0,1,1,2,0,1,0,2,0,1,1
374,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,0,1,1,0,1,2,2,0,2,1,1,2,2,2
375,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,1,1,2,0,0,0,2,2,2,2,1,0
376,0,0,0,0,1,2,6,7,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,1,0,1,0,0,5,0,2,1,2,0,2,0,1,2,1,1,2,0,1,2,2,2
377,0,0,0,0,1,2,0,1,16,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,2,1,1,2,0,0,1,1,1,0,2,2,1
378,0,0,2,3,3,3,3,4,-1,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,1,2,1,3,0,3,2,2,1,0,2,1,1,0,0,2,1,1,0,1,0,1,1
379,0,1,1,1,4,5,1,0,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,1,0,0,0,2,2,0,1,1,1,2,0,2,2
380,0,0,2,3,3,3,3,2,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,1,2,2,2,2,2,1,2,-1,1,2,2,2,1,0,2,0,0,0,1,0,0,0
381,0,1,1,1,2,1,5,5,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,2,0,0,1,2,2,1,0,2,1,0,2,2
