,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
387,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,4,4,1,0,0,2,0,0,1,1,3,1,2,1,1,2,1,3
388,0,1,0,1,3,3,3,3,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,3,2,3,3,0,0,2,0,3,3,2,0,3
389,0,1,1,1,3,3,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,5,2,4,0,0,1,1,1,3,3,2,0,1,3,2,3,3,3
390,0,1,0,1,3,4,3,7,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,2,2,1,3,3,1,1,2,3,0,0,0,1
391,0,1,1,2,2,0,6,4,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,0,2,0,4,4,1,0,0,0,2,0,1,1,3,2,2,3,3,1,1,2
392,0,0,2,0,4,2,5,0,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,3,3,2,2,1,2,1,0,3,0,3,1,2
393,0,1,1,1,3,3,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,5,2,4,0,0,0,1,1,2,0,3,2,1,3,0,2,2,1
394,0,0,2,0,4,2,5,0,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,3,1,3,0,0,2,0,2,2,1,3,3
395,0,1,0,1,3,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,0,1,1,2,2,1,1,3,0,1,1,3,0
396,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,1,3,1,5,6,0,0,2,3,1,2,2,2,3,0,1,3,1,3,0
397,0,0,2,0,4,2,5,0,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,1,3,2,2,1,3,2,1,3,3,3,1
398,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,3,1,1,3,1,3,1,2,3,3,2,1,1
399,0,1,1,2,2,0,6,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,3,1,2,2,2,1,1,2,1,0,2,1,0
400,0,1,0,1,3,3,3,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,3,3,3,2,0,2,0,0,3,3,2,1
401,0,0,2,0,4,2,5,0,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,0,1,0,2,1,3,1,1,1,1,1,1
402,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,0,0,3,2,2,1,1,3,0,1,1,3
403,0,0,0,3,0,1,2,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,0,1,1,0,3,0,0,2,0,0,0,1
404,0,0,2,0,1,5,4,6,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,1,4,1,0,0,1,2,3,2,1,0,2,1,3,0,2,2,0
405,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,3,1,1,3,2,3,3,1,2,2,0
406,0,1,1,2,2,0,6,4,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,0,2,0,4,6,5,0,0,0,1,0,2,0,1,2,0,0,3,3,3,3
407,0,0,2,3,0,4,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,2,0,4,1,5,7,0,0,1,3,3,2,3,2,0,3,1,2,0,3,3
408,0,1,1,2,2,0,6,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,2,1,3,1,2,2,2,2,1,3,0,3,2
409,0,0,0,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,1,0,2,2,2,0,0,2,1,2,2
410,0,0,0,3,0,1,2,5,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,2,1,2,2,2,1,1,0,2,1,3,0
411,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,2,3,3,0,2,1,2,1,2,1,2,3,3
412,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,1,1,5,1,0,0,1,2,2,1,3,2,0,3,2,3,1,0,3
413,0,1,1,2,2,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,0,3,2,3,1,3,2,1,2,2,3,2,0
414,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,1,2,1,1,2,3,0,3,1,3,1,2,3
415,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,2,1,2,0,1,2,1,2,0,2,0,1,2
416,0,1,0,1,3,4,3,7,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,3,0,0,1,1,1,3,1,2,1,0,1,3
417,0,0,2,3,0,1,2,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,2,3,1,0,3,3,1,2,2,3,2,2
418,0,1,0,1,3,3,3,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,1,2,2,2,1,3,3,0,3,1,0,3
419,0,0,0,3,0,1,2,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,1,5,6,0,0,0,2,1,3,2,0,0,1,1,0,2,0,3
420,0,1,1,2,2,0,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,1,0,2,0,4,4,1,0,0,0,3,3,0,0,1,2,0,1,3,3,3,0
421,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,0,4,4,1,0,0,3,1,1,1,2,0,0,3,2,1,0,0,1
422,0,1,1,2,2,0,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,2,1,3,1,0,0,1,1,2,0,3,1,1
423,0,1,1,2,2,0,6,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,0,2,2,2,1,3,0,2,3,3,2,0,1
424,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,2,2,2,1,0,1,0,3,3,1,1,3
425,0,1,1,2,2,0,6,2,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,1,0,2,0,4,4,1,0,0,3,2,3,1,0,0,1,1,3,1,3,3,2
426,0,1,1,2,2,0,6,4,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,3,3,0,1,1,0,0,0,0,2,3,2,0
427,0,0,0,3,0,4,0,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,1,1,2,0,1,2,3,3,0,3,0,2,0
428,0,0,2,3,0,1,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,4,1,5,7,0,0,3,3,3,1,1,1,3,2,2,1,2,3,1
429,0,1,0,1,3,3,3,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,1,1,1,3,0,2,3,3,2,1,0,3
430,0,1,0,1,3,4,0,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,2,1,3,2,1,6,0,0,2,2,2,1,0,2,2,1,3,0,3,0,0
431,0,1,0,1,3,4,3,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,2,0,3,3,2,0,2,1,0,2,2,1,1
432,0,0,0,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,3,3,1,0,3,2,1,0,2,2,1,1
433,0,1,1,2,2,0,1,2,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,3,0,0,1,3,1,0,0,2,3,1,2
434,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,1,1,0,2,1,1,2,1,1,0,2,0,0
435,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,1,3,1,5,6,0,0,1,2,2,3,1,2,1,1,0,2,2,0,2
436,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,2,0,1,1,3,0,2,0,1,3,0,0,2
437,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,2,0,0,0,1,2,2,0,3,2,3
438,0,1,0,1,3,3,3,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,3,2,2,1,0,1,3,3,2,1,2,0,0
439,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,2,3,3,0,1,3,3,3,0,0,2,1,3
440,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,3,5,7,0,0,0,3,2,1,0,1,0,1,2,3,3,1,0
441,0,0,0,3,0,4,0,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,4,1,5,6,0,0,1,2,1,1,3,2,0,3,2,0,1,1,1
442,0,0,1,2,1,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,4,4,1,0,0,1,0,3,2,2,3,3,3,1,1,2,2,0
443,0,1,0,1,3,3,3,3,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,2,1,3,3,3,1,0,3,1,2,1,2
444,0,1,0,3,0,4,0,7,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,2,0,4,1,5,6,0,0,1,2,2,2,2,3,2,3,0,3,1,3,3
445,0,0,2,0,1,5,4,6,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,1,4,1,0,0,3,3,0,0,1,2,0,0,0,3,2,1,2
446,0,1,1,2,2,0,6,4,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,3,2,3,0,3,3,0,2,3,3,1,3,0
447,0,0,0,3,0,1,2,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,4,1,5,6,0,0,1,2,1,1,0,3,0,2,1,2,0,2,1
448,0,0,2,3,0,1,2,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,3,2,3,3,3,1,2,1,1,0,3,3
449,0,1,1,2,2,0,6,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,3,3,0,1,0,2,1,0,2,2,0,2,3
450,0,0,2,0,4,2,5,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,2,3,1,2,2,2,1,3,1,2,0,2
451,0,1,1,2,2,0,6,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,0,3,2,0,3,1,3,2,3,3,2,2,2
452,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,2,1,1,3,3,0,3,2,3,0,2,0,3
453,0,1,0,1,3,3,3,3,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,0,3,2,0,1,3,3,0,0,1,3,0
454,0,1,0,1,3,4,0,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,5,6,0,0,2,0,1,3,0,1,0,1,0,1,2,2,1
455,0,0,1,2,1,5,4,6,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,4,4,1,0,0,3,1,2,0,2,1,0,2,1,2,2,1,2
456,0,0,0,3,0,4,0,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,1,1,6,0,0,0,2,2,0,3,2,1,2,2,2,0,0,1
457,0,0,2,3,0,4,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,4,1,5,7,0,0,2,3,3,2,2,3,3,1,2,0,1,3,0
458,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,2,2,1,0,3,3,1,3,0,1,0,3,3
459,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,0,2,1,3,2,3,3,3,2,3,1,0,1
460,0,0,2,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,3,1,0,0,1,1,1,0,3,1,3,2,2
461,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,2,2,1,0,0,3,1,0,0,3,0,2
462,0,1,1,1,3,3,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,1,2,5,2,3,0,0,0,1,1,0,1,2,1,1,0,1,2,3,1
463,0,0,0,3,0,1,2,5,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,6,0,0,3,3,2,2,0,3,2,2,1,2,2,3,3
464,0,1,0,1,3,3,3,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,2,2,1,1,0,3,2,2,1,0,3,3
465,0,1,0,1,3,4,3,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,3,2,2,2,2,3,3,2,2,3,0,1,0
466,0,0,2,0,4,2,4,0,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,3,2,0,1,3,2,2,2,2,0,2,1,1
467,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,0,2,0,1,2,3,1,3,1,2,3,3,0
468,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,1,1,0,1,2,2,3,0,1,0,0,0
469,0,0,2,3,0,4,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,4,1,5,7,0,0,2,0,3,1,1,1,3,3,3,0,2,3,2
470,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,3,2,3,1,3,2,2,0,1,3,0,3
471,0,0,2,3,0,1,2,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,2,2,2,0,0,1,1,2,2,3,3,0
472,0,0,2,0,4,2,5,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,3,3,0,1,3,3,1,0,3,3,0,0,1
473,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,2,2,1,3,0,1,0,3,3,1,0,2,2
474,0,1,0,1,3,3,3,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,1,2,0,0,2,0,3,0,3,3,0,2
475,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,3,5,7,0,0,2,3,0,2,0,1,3,0,1,0,0,2,2
476,0,1,1,2,1,5,4,6,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,1,4,1,0,0,0,1,0,3,0,0,2,3,3,0,1,2,2
477,0,0,2,3,0,1,2,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,1,3,0,1,2,1,2,1,0,1,3
478,0,1,0,1,3,3,3,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,2,0,2,3,0,3,3,2,0,2,1,2
479,0,1,1,2,2,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,3,0,3,1,0,0,3,2,2,3,1,1,1
480,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,2,1,6,0,0,1,2,1,1,2,2,1,2,1,1,0,3,0
481,0,0,0,3,0,1,2,5,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,3,2,3,1,0,2,1,3,2,3,1,1
482,0,0,0,3,0,4,0,7,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,1,3,2,0,1,0,3,2,1,3,2,3,2
483,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,1,1,1,3,0,0,2,3,0,0,2,0
484,0,0,0,3,0,4,0,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,4,2,1,6,0,0,0,1,3,3,2,0,0,3,2,1,3,3,3
485,0,0,2,0,4,2,5,0,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,1,3,1,2,3,3,1,1,2,3,0,3,1
486,0,1,0,1,3,3,3,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,2,4,0,0,2,0,3,2,0,0,0,1,2,0,0,2,2
487,0,0,2,0,1,5,4,6,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,4,4,1,0,0,1,3,3,2,1,1,0,2,3,1,1,2,1
488,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,1,3,0,2,3,1,3,1,0,0,2,0
489,0,0,0,3,0,1,2,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,1,3,0,1,2,2,3,1,3,2,2,0
490,0,1,1,2,2,0,6,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2
491,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,0,2,2,5,2,3,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0
492,0,0,2,0,4,2,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0
493,0,0,2,0,4,2,5,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3
494,0,1,0,1,3,4,3,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1
495,0,1,1,2,2,0,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3
496,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3
497,0,1,1,2,2,0,1,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0
498,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1
499,0,0,0,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2
500,0,1,1,1,3,3,1,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,5,2,4,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3
501,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3
502,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1
503,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2
504,0,0,2,0,4,2,5,0,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2
505,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1
506,0,0,2,0,1,5,5,1,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,1,3,1,1,5,7,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3
507,0,1,1,2,1,5,4,6,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,2,0,4,4,1,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2
508,0,1,1,2,2,0,6,2,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,5,2,3,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3
509,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0
510,0,0,0,3,0,4,0,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,5,6,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2
511,0,1,1,2,2,0,6,4,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3
512,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,1,1,5,1,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1
513,0,0,2,0,4,2,5,0,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1
514,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,0,4,4,1,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1
515,0,0,0,3,0,1,2,5,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3
516,0,1,0,3,0,4,0,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,1,3,1,1,6,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1
517,0,1,1,2,2,0,6,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,0,4,4,1,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1
518,0,1,1,2,1,5,4,6,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,4,4,1,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2
