,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22
324,0,1,2,3,3,3,2,6,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,1,3,2,1,2,2,2,-1,0,2,1,2,1,2,2,1,2,1,0,2,0,0,1,2,1,2,2,2,0,0
325,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,0,2,2,1,2,0,2,1,2,0,1,0,2,0,2,1,1,2,1,1,0,2
326,0,1,2,3,3,3,1,7,-1,1,0,0,0,0,0,0,0,0,1,1,3,1,4,4,2,0,1,1,3,2,1,2,2,2,-1,2,0,2,1,0,2,2,1,2,0,1,2,2,2,0,0,0,1,1,0,1,0
327,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,1,1,2,2,1,2,1,2,1,1,2,0,1,2,1,0,1,1,2,2,1,0
328,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,23,1,1,0,2,2,0,0,2,1,1,1,2,1,1,2,1,1,0,0,0,0,2
329,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,2,1,2,2,1,0,1,2,2,1,1,0,0,0,0,0,2,0,0,0,2,1
330,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,2,1,4,1,1,1,16,2,0,1,0,0,0,0,0,2,0,0,2,0,2,2,2,1,0,1,2,0,1
331,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,3,3,0,-1,0,1,0,0,1,2,1,2,0,1,0,0,1,2,1,2,2,0,0,0,0,2
332,0,1,0,2,2,2,1,3,-1,7,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,1,1,2,0,5,6,4,0,-1,2,2,1,2,2,1,1,0,1,2,2,1,2,2,1,2,0,2,1,0,1,0
333,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,5,1,2,1,1,2,0,1,0,2,2,2,1,2,2,1,0,0,2,0,0,2,0
334,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,1,0,1,2,2,0,1,1,2,0,2,1,0,1,1,2,1,0,1,2,0,2,0
335,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,2,1,0,1,0,0,2,0,2,1,2,0,0,0,2,0,2,2,2,0,2,2
336,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,-1,1,1,1,0,1,2,0,0,1,2,0,1,0,1,1,0,2,2,2,2,2,2
337,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,0,0,1,1,1,0,2,1,0,0,0,1,2,1,2,2,2,1,2,2,2,1
338,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,6,1,22,2,0,0,2,0,1,0,1,2,1,2,1,0,2,2,1,0,0,0,2,0,1
339,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,2,1,0,0,0,2,0,0,1,0,0,1,2,1,0,0,0,2,2,0,2,1
340,0,0,1,0,4,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,2,1,4,1,1,1,-1,2,0,0,0,0,0,1,2,0,1,2,2,2,0,1,1,1,2,0,1,0,2
341,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,2,1,4,1,1,1,15,0,1,0,1,2,2,2,2,1,2,1,0,1,2,1,0,2,0,1,0,1,2
342,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,1,2,2,1,0,0,2,2,1,1,2,2,2,0,2,0,1,2,1,0,1,2
343,0,1,2,2,2,3,2,6,19,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,1,3,2,1,2,2,2,-1,0,1,1,2,2,1,2,2,1,0,2,1,0,2,2,0,0,2,1,1,1,0
344,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,3,3,0,-1,0,0,1,1,2,0,1,1,0,2,2,0,1,0,0,2,1,0,2,2,0,0
345,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,2,1,4,1,1,1,-1,0,1,1,0,1,1,2,2,2,0,1,0,1,1,2,2,1,2,2,0,0,0
346,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,0,1,0,1,0,2,2
347,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,18,1,1,2,1,0,0,2,2,0,2,0,2,0,1,0,0,1,2,0,0,1,1
348,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,1,2,0,1,1,1,0,1,2,0,1,2,0,2,1,0,2,0,0,0,2,1
349,0,1,2,3,3,3,2,7,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,1,1,3,2,1,2,2,2,9,0,1,2,2,0,0,1,1,0,0,2,2,0,2,2,1,2,1,0,2,2,0
350,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,1,1,2,1,1,0,1,2,1,2,0,1,1,1,0,2,2,1,0,2,0,2
351,0,1,2,2,2,3,2,6,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,1,3,2,5,6,4,2,10,0,2,1,2,2,1,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,1
352,0,1,2,2,2,3,2,3,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,1,3,2,1,2,2,2,-1,1,1,0,0,2,2,1,1,1,1,2,0,1,2,0,1,2,0,2,0,1,2
353,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,1,0,0,1,1,2,1,0,0,2,0,1,1,2,2,1,0,0,1,0,1,0
354,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,6,1,-1,1,2,1,0,1,0,1,1,2,0,2,0,1,2,0,0,1,0,2,1,1,2
355,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,6,2,0,1,0,1,0,0,1,2,1,1,2,1,0,2,0,0,0,1,0,0,0
356,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,1,2,1,0,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,2,0
357,0,1,2,3,3,3,2,7,1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,2,0,1,1,3,2,1,2,2,2,9,2,2,2,1,2,2,0,1,1,1,1,1,2,0,2,1,1,0,1,1,1,2
358,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,1,0,2,2,0,0,0,1,0,0,1,2,1,0,0,0,1,0,2,1,1,0
359,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,3,3,0,-1,1,0,0,0,1,0,1,1,1,2,0,1,1,1,0,1,2,1,2,2,2,1
360,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,0,0,2,0,2,0,1,2,0,1,0,1,2,0,2,1,0,2,1,2,2,2
361,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,2,1,4,1,1,1,-1,2,2,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
362,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,2,2,2,0,1,2,0,2,2,2,2,2,2,0,1,2,1,1,0,0,2,0
363,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,6,2,1,2,0,2,0,2,1,2,1,0,0,2,0,2,2,2,2,2,1,0,2
364,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,3,0,2,0,1,2,1,2,2,0,2,0,1,2,1,2,1,1,1,2,0,1,2
365,0,1,2,2,2,2,1,3,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,0,1,2,0,5,6,4,2,-1,1,1,1,0,1,1,0,2,0,0,2,2,0,2,0,1,1,2,1,1,2,2
366,0,1,2,2,2,2,1,3,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,0,1,2,0,5,6,4,2,11,1,0,2,1,2,1,2,1,2,1,1,1,0,2,0,2,1,1,1,0,0,0
367,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,1,0,2,0,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,0,0,1,1
368,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,2,0,2,2,0,0,1,1,0,1,0,1,2,0,2,0,0,2,2,0,0,2
369,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,2,1,1,0,0,0,2,1,1,0,0,2,1,0,0,1,2,1,1,0,0,0
370,0,1,2,3,3,4,6,2,13,6,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,1,3,2,1,2,2,2,14,1,2,0,1,2,2,0,0,1,1,2,1,2,1,2,1,1,1,2,0,1,1
371,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,4,1,1,2,1,2,0,2,1,2,1,1,2,2,2,0,2,1,1,2,0,2,2
372,0,1,2,3,3,4,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,8,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,1,1,1,2,0,2,2
373,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,2,1,1,0,1,0,0,1,0,2,0,0,2,0,1,2,0,0,1,0,2,0
374,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,2,1,4,1,6,1,-1,0,2,0,1,1,1,0,2,1,2,2,2,0,2,1,1,0,1,1,2,2,2
375,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,1,0,0,2,0,0,1,0,1,1,2,2,2,2,0,1,1,1,0,0,2,2,0
376,0,1,0,1,0,0,1,3,29,1,0,0,0,0,0,0,0,0,1,1,0,1,4,4,2,0,1,1,2,0,5,6,4,2,-1,1,0,1,2,2,1,2,0,1,1,2,2,2,1,2,0,1,0,0,1,2,0
377,0,1,0,1,0,0,3,1,16,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,-1,2,0,1,1,1,0,0,1,1,1,1,0,1,2,2,1,1,2,1,0,2,1
378,0,1,2,3,3,4,6,7,-1,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,0,1,1,3,2,1,2,2,2,-1,1,1,0,2,1,2,1,2,0,2,0,0,0,0,2,0,1,2,1,1,1,2
379,0,0,1,0,4,1,4,0,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,2,1,4,1,1,1,-1,1,2,1,2,2,0,2,2,1,1,0,0,2,1,2,1,1,1,2,1,0,1
380,0,1,2,3,3,4,6,2,20,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,1,1,3,2,1,2,2,2,-1,0,2,0,0,2,2,0,0,1,1,2,2,2,2,0,1,2,1,2,1,2,2
381,0,0,1,0,1,5,0,4,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,1,0,1,0,1,0,0,2,1,1,1,2,2,2,0,1,1,0,1,0,1,2
382,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,3,3,0,-1,0,2,1,1,2,2,0,0,1,1,2,0,1,0,0,1,0,1,2,0,2,0
383,0,1,2,3,3,4,6,2,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,-1,2,2,0,0,2,1,1,1,2,0,2,1,1,1,2,2,0,0,0,1,0,2
384,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,0,2,0,2,0,0,2,1,0,0,1,0,1,2,1,0,1,0,0,0,2,0
385,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,20,2,1,0,2,0,2,0,0,2,0,1,1,0,1,0,2,1,1,0,2,0,0
386,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,18,1,1,0,2,2,2,1,1,0,0,2,1,2,2,2,2,0,1,0,2,2,0
387,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,2,2,2,0,0,0,1,0,2,2,0,1,1,1,1,2,2,1,1,1,2,0
388,0,0,2,2,2,3,2,6,-1,16,0,0,0,0,0,0,0,0,0,2,1,3,5,0,6,0,0,1,2,0,5,6,4,2,-1,2,0,2,2,1,0,1,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0
389,0,1,2,2,2,3,2,6,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,1,3,2,5,6,4,2,10,2,2,2,1,1,0,2,2,0,1,2,2,0,0,0,1,2,2,1,0,1,1
390,0,1,2,3,3,4,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,8,1,2,2,2,1,2,1,2,1,0,2,2,2,1,1,1,1,1,0,2,2,0
391,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,1,0,1,0,0,0,0,0,1,0,2,2,0,2,0,0,0,2,2,1,2,2
392,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,18,0,0,0,2,2,2,2,0,1,2,2,2,0,0,2,0,2,0,1,0,1,0
393,0,1,2,3,3,4,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,8,0,1,0,1,2,1,2,0,2,0,2,2,0,0,1,0,1,0,2,0,2,2
394,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,7,0,0,0,1,0,0,2,2,0,2,2,2,0,1,1,2,0,1,0,1,0,0
395,0,1,2,3,3,3,2,7,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,1,1,3,2,1,2,2,2,9,2,0,2,0,2,2,0,1,1,0,1,0,1,1,2,2,2,0,2,0,0,1
396,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,1,1,15,0,1,1,2,1,2,1,0,0,0,1,1,2,1,0,0,1,1,1,0,2,0
397,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,6,2,0,2,1,1,1,1,2,0,1,2,1,1,0,2,0,0,1,2,2,2,0
398,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,0,1,2,2,1,1,1,0,1,0,0,1,2,2,0,1,2,1,0,2,2,2
399,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,1,1,15,1,0,2,0,1,2,2,2,0,2,0,1,2,0,2,0,0,1,2,1,0,2
400,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,4,1,0,2,2,1,2,1,1,2,2,2,2,0,2,1,2,1,1,2,0,2,1
401,0,1,2,3,3,3,2,7,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,1,3,2,1,2,2,2,-1,0,0,1,0,0,1,1,1,1,1,1,1,2,0,2,0,1,1,1,0,1,2
402,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,-1,1,2,0,1,0,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2
403,0,1,2,2,2,3,2,6,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,1,3,0,5,6,4,2,10,2,0,1,1,0,2,0,0,2,0,0,2,1,1,2,2,0,2,1,1,2,1
404,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,5,7,0,1,0,1,1,0,2,0,0,0,2,0,0,1,2,1,1,1,1,0,1,2,2,2
405,0,0,2,2,2,3,2,6,17,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,1,3,2,1,2,2,2,-1,0,1,0,1,2,2,1,0,2,1,1,1,0,0,1,2,1,1,1,0,2,2
406,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,2,1,4,1,1,1,16,2,0,0,0,0,0,0,2,0,0,2,1,2,1,1,0,0,2,0,2,1,2
407,0,0,1,2,2,2,5,5,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,2,2,1,5,6,4,2,13,1,0,2,1,2,1,0,2,0,0,2,1,1,2,0,0,0,1,1,1,2,2
408,0,1,2,3,3,4,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,8,0,1,1,0,0,0,1,0,1,0,1,2,1,1,1,1,1,2,0,2,2,1
409,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,1,1,2,0,0,2,0,2,1,1,1,2,2,0,2,2,2,0,0,2,0,1
410,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,6,1,22,0,2,2,1,1,1,2,0,1,1,1,1,1,1,1,2,1,0,1,0,0,0
411,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,6,1,21,2,1,1,1,1,0,0,0,0,1,1,0,2,2,1,0,1,1,2,1,1,0
412,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,2,1,4,1,6,1,21,0,2,2,2,1,1,2,1,0,2,1,2,0,2,0,0,2,1,1,2,0,0
413,0,1,0,1,0,0,3,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,3,3,0,-1,2,0,2,0,1,2,2,1,0,1,2,1,2,1,0,1,0,2,0,2,2,0
414,0,1,2,3,3,3,2,7,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,1,3,2,1,2,2,2,-1,1,1,2,2,0,1,1,1,2,2,1,2,2,1,1,2,0,2,0,1,1,1
415,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,-1,2,2,0,2,0,1,1,0,1,0,1,0,1,2,2,2,2,0,0,1,0,1
416,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,-1,0,0,1,1,0,0,1,2,1,1,2,0,0,0,2,1,1,1,1,0,2,2
417,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,3,3,0,4,0,1,0,2,2,0,1,1,0,2,1,2,0,1,0,2,2,1,1,0,0,1
418,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,2,1,4,1,6,1,-1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,1,0,0,1,2,2,1,2
419,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,2,1,4,1,1,1,-1,1,0,2,2,0,0,2,0,1,0,0,1,2,0,2,1,1,1,1,1,1,2
420,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,23,1,2,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
421,0,0,1,2,4,1,4,0,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,2,2,1,4,1,1,1,-1,1,1,1,2,0,1,2,0,1,1,0,1,0,1,2,1,1,0,1,1,2,0
422,0,1,2,3,3,4,6,7,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,8,1,2,1,1,2,1,1,0,1,1,1,0,2,1,1,1,0,2,1,1,2,2
423,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,2,1,4,1,1,1,15,0,2,1,2,2,2,1,2,2,1,2,2,0,2,2,1,1,1,1,1,2,1
424,0,1,2,3,3,3,2,7,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,1,3,2,1,2,2,2,9,1,0,1,2,1,0,2,1,0,2,2,1,0,2,2,0,2,1,2,1,2,0
425,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,0,0,5,7,0,0,0,0,1,1,2,2,0,1,1,1,2,1,1,0,0,0,1,2,0,1,1,0
426,0,0,1,0,4,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,2,2,1,4,1,1,1,15,0,1,0,2,2,0,1,0,0,1,0,1,2,2,2,0,1,1,1,1,1,0
427,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,0,2,2,0,2,0,0,1,2,2,2,2,1,1,2,0,2,1,0,1,0,2
428,0,0,1,0,4,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,2,2,1,4,1,6,1,-1,2,1,2,2,1,1,0,1,1,1,0,1,0,2,2,0,0,1,0,2,0,0
429,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,0,1,0,1,2,1,2,1,0,1,2,2,2,1,1,2,1,0,1,0,1,0
430,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,20,0,2,1,2,0,1,0,0,2,2,2,0,2,0,1,2,0,1,0,0,0,2
431,0,1,2,2,2,2,5,5,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,0,1,2,0,5,6,4,2,-1,0,1,2,2,1,1,1,2,2,2,1,0,2,0,2,2,1,1,2,2,2,1
432,0,0,1,0,1,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,2,1,3,3,4,0,1,-1,0,2,2,2,1,1,0,0,2,1,1,0,1,0,0,1,0,2,0,2,1,2
433,0,1,0,1,0,0,3,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,0,4,2,0,5,0,-1,1,1,2,0,1,0,1,2,0,2,0,0,2,2,1,2,0,0,1,1,1,2
434,0,1,2,3,3,4,6,2,-1,-1,3,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,1,3,2,1,2,2,2,-1,2,0,2,1,1,0,2,1,0,1,2,0,1,2,0,2,0,0,1,0,0,0
