,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
262,0,0,0,1,3,3,4,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,46,1,2,2,0,0,0,1,0,1,2,1,0,2,0,1,0,0,2,0,2,0,2,0,1,1,2,2,2,0,2,1,1,0,2,1
263,0,0,0,1,3,3,4,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,2,0,0,0,0,2,2,2,0,0,2,1,0,1,1,1,2,0,0,1,2,1,1,0,0,2,2,1,2,2,1,2,2,2,2
264,0,0,2,0,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,3,1,2,2,2,0,2,0,0,2,0,2,1,0,0,2,1,1,2,0,0,0,1,2,2,2,0,1,2,2,1,2,0,0,2,0
265,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,2,1,0,2,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,2,1,2,0,2,1,0,2,2,1,2,1,1,2,2
266,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,1,1,0,0,1,2,2,1,1,1,1,1,1,2,1,0,2,2,1,2,2,2,2,1,0,1,1,1,0,2,0,2,0,1
267,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,39,2,1,2,1,0,1,0,1,0,2,1,0,2,0,2,2,0,0,0,1,2,2,0,0,0,0,2,0,2,1,1,1,2,2,1
268,0,0,0,1,0,1,2,7,49,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,0,3,1,0,-1,2,2,0,1,0,0,2,0,2,0,2,2,1,2,0,1,2,2,1,1,1,1,2,0,0,0,0,2,0,2,1,2,1,1,0
269,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,17,2,0,1,2,2,1,1,2,0,2,0,2,2,2,1,1,1,2,0,2,1,0,1,2,2,1,2,0,1,2,2,1,2,1,1
270,0,0,2,0,2,4,5,0,37,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,1,1,0,6,0,54,2,0,2,2,0,0,1,0,0,0,2,2,2,0,1,1,1,2,0,1,0,0,1,2,0,1,0,2,2,0,0,1,2,0,2
271,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,2,2,1,0,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,1,2
272,0,1,1,2,1,2,1,5,95,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,0,1,0,2,1,1,2,2,2,1,0,0,1,0,1,2,1,1,0,1,1,2,2,0,1,2,0,2,1,2,2,2,1,2,1
273,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,-1,2,2,0,1,1,0,0,1,1,0,2,0,1,1,2,2,1,2,2,2,0,0,0,2,1,0,0,1,0,2,2,0,0,2,2
274,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,-1,1,0,0,0,1,2,1,2,0,1,1,1,2,1,0,1,0,0,1,1,0,1,0,2,1,1,0,2,2,2,1,0,2,1,1
275,0,1,0,3,4,1,2,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,0,1,2,2,0,2,0,2,1,0,2,1,2,2,0,2,1,1,2,0,1,0,1,1,1,0,1,2,1,0,2,0,0,0,1
276,0,0,0,1,3,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,0,3,1,0,-1,1,2,2,0,2,2,1,2,0,0,1,2,2,1,1,1,2,2,2,1,0,2,0,0,0,0,2,2,0,0,1,1,2,2,2
277,0,0,2,0,2,5,6,6,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,0,2,1,1,1,0,0,0,1,1,1,1,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,2,0,2,1,1,2
278,0,0,2,0,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,3,1,0,0,0,0,2,2,0,2,0,0,2,2,1,0,2,2,2,1,1,2,2,1,0,0,1,1,2,2,0,1,0,0,1,0
279,0,1,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,2,0,0,2,2,0,2,1,1,0,1,0,1,1,0,2,1,2,0,0,0,2,0,1,2,1,2,2,0,0,1,2,0,1
280,0,0,2,0,2,5,0,3,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,38,1,1,1,0,0,2,1,2,0,1,2,0,0,2,0,0,0,0,2,0,1,1,2,2,1,0,2,1,1,1,2,2,1,1,2
281,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,0,1,1,1,0,23,1,1,1,0,1,0,2,2,0,1,2,0,2,0,0,2,1,1,2,0,1,0,0,0,1,1,0,1,2,1,2,2,0,2,1
282,0,0,2,0,2,5,5,3,37,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,1,1,0,6,0,55,0,1,2,2,2,0,1,1,0,1,0,1,2,0,2,0,2,1,1,2,0,2,2,1,1,0,1,2,0,1,2,2,0,1,2
283,0,0,2,0,2,4,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,1,2,1,0,2,2,1,0,0,2,0,1,2,0,1,1,1,2,2,1,2,2,1,2,0,0,1,0,0,1,0,1,1,1,2
284,0,1,1,2,1,4,5,0,47,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,3,0,6,0,5,1,1,0,2,0,2,0,1,1,1,0,2,1,1,2,1,0,2,1,0,0,2,0,1,1,1,0,2,2,1,0,2,1,1,0
285,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,24,2,1,0,1,0,0,1,2,1,2,2,2,1,2,1,0,1,2,2,2,1,2,2,2,1,0,0,2,2,2,2,2,1,0,1
286,0,1,1,3,4,2,3,5,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,1,1,4,0,56,2,2,0,1,1,0,2,1,2,0,2,2,0,2,0,1,0,0,0,2,0,1,0,0,2,1,0,1,1,0,2,2,0,1,1
287,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,1,1,0,1,0,0,2,0,2,1,0,1,1,0,0,1,2,1,0,2,0,0,0,0,1,2,2,0,2,2,2,1,2,0,0
288,0,0,0,1,3,3,4,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,0,0,1,0,0,1,0,0,2,1,0,2,2,2,1,2,0,0,1,0,2,1,1,0,0,2,1,2,2,1,2,2,1,2,1
289,0,1,1,2,1,2,5,5,91,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,2,2,3,1,1,4,0,-1,2,2,1,0,2,0,0,1,2,0,0,0,0,0,0,1,2,2,2,2,2,0,2,1,1,2,2,2,1,1,1,1,1,0,0
290,0,1,1,2,1,2,1,5,65,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,31,2,2,1,1,0,1,0,0,1,1,1,2,0,2,0,2,1,0,1,1,2,2,2,0,0,1,2,0,0,2,2,1,2,0,0
291,0,1,1,2,1,4,5,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,0,6,0,7,0,2,2,2,2,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,1,0,1,2,0,1,0,1,2,0,0,1,2,1
292,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,1,0,0,0,1,2,0,1,0,2,2,0,1,1,0,2,2,1,0,1,2,0,2,1,0,0,2,1,2,1,1,0,1,2
293,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,12,2,2,1,0,0,2,0,2,1,0,1,2,2,1,1,0,1,0,2,2,0,1,0,2,0,2,0,1,0,1,0,1,0,0,2
294,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,0,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,2,0,1,0,0,2,0,1,2,1,2,0,1,0,2,0,0,1,1
295,0,0,0,3,0,1,2,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,1,3,1,0,-1,0,2,1,1,1,0,0,2,1,1,1,1,2,1,2,0,0,1,1,2,1,0,0,2,0,1,0,0,1,0,0,2,0,0,2
296,0,0,0,1,3,3,2,7,32,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,0,3,1,0,52,2,1,2,0,0,1,1,1,1,2,0,1,2,1,0,2,1,2,1,2,0,0,0,2,0,0,0,2,2,2,0,2,1,2,1
297,0,1,2,2,1,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,-1,0,1,1,0,0,1,1,1,0,2,0,2,2,2,1,1,2,2,2,0,1,2,2,0,0,2,1,1,0,1,2,1,0,2,2
298,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,0,0,2,2,2,2,0,0,2,2,1,0,0,1,1,0,1,1,0,1,2,2,0,1,2,2,2,2,2,2,0,2,0,0
299,0,1,1,2,0,4,5,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,0,6,0,16,0,2,2,2,0,0,0,2,2,2,1,2,0,0,2,0,2,0,0,0,1,1,0,2,0,0,1,2,1,1,1,0,2,0,2
300,0,0,2,0,2,5,6,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,43,2,1,0,0,1,0,2,2,2,1,1,2,2,2,1,2,1,2,2,0,2,0,0,2,0,2,1,2,2,2,1,0,2,2,0
301,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,25,1,2,0,0,2,1,2,2,0,2,1,1,0,2,2,1,1,2,0,1,1,0,1,0,2,0,2,2,0,2,1,1,1,1,1
302,0,0,0,1,3,3,4,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,1,0,45,0,0,0,1,1,0,1,1,2,1,0,2,1,1,0,2,0,1,2,2,1,2,0,0,0,0,1,0,2,2,1,1,2,1,2
303,0,0,0,1,3,3,0,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,51,0,1,1,0,2,1,1,2,2,2,0,1,0,2,1,1,0,0,1,0,1,2,1,1,2,2,2,1,2,1,0,1,0,1,2
304,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,18,1,2,2,0,2,1,1,0,1,1,2,0,1,2,2,1,0,1,1,2,2,2,0,0,2,0,0,0,0,0,1,1,2,0,0
305,0,0,0,1,3,3,4,1,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,2,0,1,0,2,2,2,1,0,1,1,0,0,0,1,2,1,0,1,1,2,1,1,2,1,2,2,0,0,1,0,1,0,0
306,0,1,0,3,0,1,2,7,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,1,0,2,1,2,2,2,0,0,1,1,1,0,0,2,0,1,2,2,0,1,1,1,0,2,1,0,2,2,0,2,1,1,2,0
307,0,1,1,3,4,2,3,5,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,7,0,0,0,0,2,5,6,7,0,-1,1,1,0,2,0,0,2,1,2,2,1,2,2,0,0,1,2,0,0,1,0,0,2,1,0,1,2,1,1,0,0,0,0,2,2
308,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,29,2,0,1,1,1,2,2,2,1,1,2,2,1,0,0,1,2,0,1,1,2,1,0,1,2,0,1,1,2,1,1,0,0,0,0
309,0,1,2,2,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,2,0,1,0,1,1,1,0,2,0,2,2,2,1,1,2,0,2,1,0,0,0,1,2,0,1,1,0,1,2,2,0,1,0,2,0
310,0,0,2,0,2,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,-1,0,2,2,1,2,2,0,0,2,2,0,2,1,0,2,1,1,1,2,2,2,1,2,0,0,2,1,0,1,1,1,0,0,0,2
311,0,1,1,2,1,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,27,0,1,1,1,1,0,2,1,2,1,2,2,2,0,0,0,1,1,0,2,2,2,1,2,2,0,1,2,2,2,0,1,0,1,1
312,0,0,2,0,2,5,6,0,64,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,1,4,0,6,0,4,2,2,1,2,0,1,1,1,2,2,2,2,0,1,2,1,0,2,1,0,0,2,1,1,0,0,0,2,0,2,0,2,0,1,0
313,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,-1,2,0,2,2,0,2,2,0,1,1,0,2,0,1,2,1,2,1,2,2,0,2,1,2,1,0,0,1,2,2,0,2,0,1,0
314,0,1,1,2,1,4,5,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,2,3,3,4,3,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,1,1,1,0,2,1,1,1,1,2,1,2,2,2,0,1,1
315,0,1,1,2,1,4,5,0,47,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,3,0,6,0,5,0,2,1,0,2,2,0,2,1,1,1,1,2,0,1,1,2,1,1,2,1,0,2,2,0,0,1,1,2,2,1,0,0,2,0
316,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,1,0,1,2,1,0,2,1,2,2,2,2,0,1,2,1,0,1,2,0,2,2,0,0,2,1,2,1,0,0,1,2,0,1,1
317,0,0,0,1,3,3,4,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,-1,0,0,1,2,1,0,2,0,0,2,1,1,1,2,2,0,1,0,2,2,1,1,2,2,0,2,1,1,2,0,1,1,2,1,2
318,0,1,1,2,1,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,2,0,1,0,1,1,2,1,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,2,1,2,0,1,2,0,0,1,1,0,0
319,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,48,2,2,2,0,0,2,0,1,1,2,2,0,1,2,2,2,1,1,2,2,0,1,2,0,2,2,1,1,2,0,2,0,0,2,0
320,0,0,2,0,2,5,6,6,55,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,0,0,0,1,0,0,1,1,1,2,0,1,2,0,1,0,1,1,2,1,0,0,2,2,1,2,0,0,2,1,1,2,2,1
321,0,0,2,0,0,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,1,1,4,2,5,5,0,-1,2,0,1,2,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,2,2,2,0,1,2,2,1,0,1,1,2,0,2,2,1
322,0,0,2,0,2,5,5,3,37,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,1,1,0,6,0,55,0,0,0,0,2,2,2,2,2,1,0,0,0,2,2,0,0,2,1,2,1,2,2,1,0,0,0,0,1,1,1,0,1,0,2
323,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,49,1,0,2,0,2,2,1,2,0,2,0,2,0,2,2,0,0,1,1,1,0,1,1,1,1,2,1,2,0,2,2,0,1,1,0
324,0,0,2,0,2,5,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,0,1,1,0,1,2,2,0,1,0,0,0,0,1,1,2,0,0,2,1,0,1,0,1,0,0,0,2,1,1,2,0,1,0
325,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,1,2,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,1,2,2,1,2,0,2,2,2,1,2,1,2,2,0,1,2,1
326,0,0,0,1,3,3,4,1,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,1,0,46,0,1,0,1,2,0,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,0,2,0,2,2,1,0,1,1,1,1,0,1
327,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,2,0,1,2,0,0,1,1,1,2,0,0,0,2,2,1,1,2,1,0,1,0,2,2,2,2,1,2,2,0,1,1,0,2,2
328,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,33,1,1,0,1,2,0,0,0,1,0,1,0,1,1,1,2,2,1,2,0,1,0,2,0,1,0,2,1,1,2,1,1,2,0,2
329,0,1,0,3,4,0,3,2,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,7,0,0,0,0,2,1,1,1,0,22,0,0,2,1,0,2,0,1,0,1,1,0,0,2,1,0,0,0,0,2,0,1,2,2,1,0,2,2,0,0,2,1,1,2,2
330,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,-1,1,1,0,2,2,1,2,1,0,0,0,2,1,0,0,2,2,2,0,0,0,2,0,0,0,2,2,0,1,2,0,0,1,0,1
331,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,0,0,0,2,0,0,0,2,2,1,1,2,2,2,0,1,0,1,1,1,1,2,0,0,2,1,1,1,2,0,0,0,0,1
332,0,1,1,3,0,1,3,5,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,0,2,1,1,4,0,-1,1,2,2,1,0,2,1,2,1,1,2,1,0,2,0,0,2,1,2,1,0,0,2,1,1,1,2,0,1,2,1,0,1,1,1
333,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,-1,2,0,2,2,0,2,1,2,1,0,0,0,1,1,1,0,2,0,1,2,1,1,1,2,2,0,0,0,1,0,0,2,2,2,1
334,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,0,1,2,1,1,1,2,2,1,0,2,1,2,2,1,1,2,2,0,2,1,0,2,1,1,1,1,2,1,0,2,0,2,0,1
335,0,0,0,1,0,1,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,1,3,4,2,5,5,0,-1,1,0,2,2,1,2,0,2,1,2,2,0,1,2,0,2,2,0,2,0,2,2,0,1,2,0,0,2,0,0,1,0,2,1,1
336,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,-1,0,0,0,0,2,1,1,1,1,0,0,1,2,2,0,2,2,0,0,0,1,1,2,0,0,1,0,1,2,2,2,1,0,2,1
337,0,1,0,3,4,0,3,2,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,2,1,0,0,2,0,2,2,0,1,1,1,0,1,2,1,2,2,2,1,1,1,2,0,1,2,1,0,2,1,2,1,0,2,0
338,0,0,2,0,2,4,6,0,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,2,1,1,4,0,6,0,-1,2,0,2,0,2,0,1,2,1,1,0,1,0,1,1,2,0,1,2,0,2,0,2,2,2,0,0,1,2,1,1,0,2,1,2
339,0,0,2,0,2,4,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,1,1,4,2,2,0,-1,2,1,1,1,1,2,2,0,0,2,0,2,1,1,0,0,2,2,0,1,1,2,1,1,0,0,0,2,1,2,0,0,0,0,2
340,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,6,2,2,1,1,0,0,2,1,1,0,2,1,2,2,2,1,1,2,0,2,0,1,0,2,0,1,2,0,0,1,0,2,1,1,0
341,0,0,2,0,2,4,5,0,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,54,1,2,1,2,2,1,2,0,0,0,0,0,0,2,1,2,2,2,0,2,0,0,1,2,2,1,1,2,1,2,1,2,1,1,0
342,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,61,1,1,0,0,2,0,0,1,2,1,1,1,1,0,1,2,2,2,2,1,0,1,0,0,0,2,1,1,2,1,1,2,2,0,0
343,0,0,0,1,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,5,0,50,1,1,2,0,0,0,2,1,1,0,0,0,2,1,2,2,0,0,1,2,1,1,0,1,2,1,2,1,0,1,0,1,0,0,1
344,0,1,1,2,1,2,1,5,95,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,1,0,1,0,1,2,0,2,2,2,2,0,2,1,1,2,1,2,1,1,1,2,1,0,2,1,0,1,0,0,1,2,1,2,0
345,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,1,3,1,0,25,2,0,0,1,0,0,2,0,2,2,2,2,2,0,0,0,2,1,2,0,0,1,0,2,2,2,0,1,1,0,1,1,1,2,2
346,0,0,0,1,3,3,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,1,3,4,2,5,5,0,-1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,0,1,0,2,0,1,1,2,0,2,2,0,2,2,2,2
347,0,0,2,0,0,1,5,5,70,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,7,0,1,1,1,3,1,1,6,0,-1,0,2,1,1,1,0,1,1,0,2,1,0,1,2,2,2,1,2,2,2,0,1,2,0,2,1,2,1,2,1,1,1,0,0,1
348,0,0,2,0,2,5,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,37,2,2,2,1,1,2,1,0,2,0,0,2,2,0,2,2,0,1,1,2,0,2,2,2,1,0,1,0,2,1,0,1,1,0,1
349,0,0,0,1,3,3,4,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,45,1,0,2,2,2,1,1,1,0,0,2,0,1,0,1,2,2,1,1,1,2,0,1,1,1,2,0,0,2,2,2,2,1,0,0
350,0,0,2,0,2,5,6,6,55,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,2,2,1,0,0,2,2,0,1,1,1,2,1,2,0,1,0,2,0,0,2,0,1,2,1,0,0,2,0,1,2,2,0,2,2
351,0,0,0,1,3,3,4,1,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,64,2,1,1,2,1,0,1,2,0,0,1,2,2,0,2,1,2,0,0,1,0,1,1,2,2,2,0,2,0,0,2,1,1,2,2
