,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
235,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,3,2,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,0,0,1,0,1,0
236,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,1,6,5,0,0,0,0,0,5,0,0,4,-1,1,1,1,0,0,1,1,1,0,0,1,1,1
237,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,4,5,5,6,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,0,1,0,1,0,0
238,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,3,1,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,0,1,1,0,1,0,0,1
239,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,4,1,0,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,1,0,1,1,0,1,0
240,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,0,1,0,0,1,0,0,1,0
241,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,1,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,0,1,0,0,0,0
242,0,0,0,1,4,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,3,0,6,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,1,1,0,1,0,0,1,1
243,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,3,2,5,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,0,0,1,1,0,1,1,0
244,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,0,5,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,0,1,0,0,0,0,1,1
245,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,1,3,3,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,1,1,0,0,0,0,0,0
246,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,0,0,0,0,0,1,0
247,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,3,3,0,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,0,1,0,0,1,0,0,0,0
248,0,1,1,0,3,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,4,2,2,0,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,0,0,1,0,1,1,1
249,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,1,1,0,0,0,0,0
250,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,4,6,3,0,0,0,0,0,5,0,0,7,-1,1,0,1,0,1,0,0,1,1,1,0,1,1
251,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,0,1,1,1,0,0,1,0
252,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,1,6,1,0,0,0,0,0,5,0,0,4,-1,0,0,1,0,0,1,0,1,1,1,1,1,0
253,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,1,6,6,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
254,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,5,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,1,1,1,1,1,1,1,0
255,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,5,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,1,0,1,0,1,0,1
256,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,5,3,5,0,0,0,0,0,5,0,0,7,-1,0,0,0,0,0,1,1,0,1,1,1,0,0
257,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,5,0,7,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,1,1,1
258,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,1,3,0,0,0,0,0,0,5,0,0,6,-1,0,0,0,0,1,1,1,0,0,1,0,0,1
259,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,1,0,1,1,1,1,1
260,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,2,4,7,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,1,1,1,1,0,1,0,0
261,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,2,2,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,1,0,1,1,1,0,1,1
262,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,0,6,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,1,0,0,1,1,1,1,1
263,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,3,0,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,0,0,0,1,1,1,1
264,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,5,5,6,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
265,0,0,2,3,0,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,0,5,7,0,0,0,0,0,5,0,0,7,-1,0,1,0,0,0,0,1,0,1,0,0,1,1
266,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,4,4,3,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,0,0,1,1,0,0,1,1
267,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,3,2,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,1,0,0,0,1,0,1
268,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,1,1,1,0,1,1,1
269,0,1,0,1,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,2,3,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,1,1,1,0,1,1,1
270,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,5,3,1,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,1,1,0,0,0,0,1
271,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,1,0,0,0,0,1,0,1
272,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,0,5,7,0,0,0,0,0,5,0,0,4,-1,1,1,1,0,1,0,0,0,1,1,1,1,0
273,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,0,3,6,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,1,1,0,0,0,1
274,0,1,1,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,6,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,1,1
275,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,1,4,0,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,1,1,0
276,0,1,1,0,1,0,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,5,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,0,0,0,0,1,1,0,0
277,0,1,1,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,1,0,0,1,0,0,0,0,0
278,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,0,1,1,0,1,1
279,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,0,1,0,0,0,1,0,0
280,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,3,1,7,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,1,0,1,0,0,0,0,0
281,0,1,1,0,1,0,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,0,1,3,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,0,0,1,0,1,1,0
282,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,1,2,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0
283,0,0,0,1,2,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,4,3,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,1,1,0,0,1,0,0,0
284,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,0,6,6,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,0,0,1,1,1,1,0,0
285,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,0,1,0,0,1,1,0,1
286,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,3,3,2,6,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,0,1,1,1,0,0,0
287,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,1,6,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,0,1,0,0,0,1,1
288,0,1,0,1,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,3,3,5,0,0,0,0,0,5,0,0,11,-1,1,1,0,1,0,0,1,1,0,1,0,1,1
289,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,2,1,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,0,1,0,1,1,0,0
290,0,0,0,1,4,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,5,2,7,0,0,0,0,0,5,0,0,11,-1,0,0,1,0,1,0,0,1,1,1,1,1,0
291,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,1,0,0,0,1,1,1,0
292,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,1,5,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,0,1,0,1,0,0,0,0
293,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,0,1,1,0,1,1,0,0
294,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,0,1,0,1,1,0,0,1
295,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,0,1,1,1,0,1,1
296,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,4,4,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0
297,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,5,2,6,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,1,1,0,0,1,1,0
298,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,1,0,1,1,1,1,0,1
299,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,0,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,0,1,0
300,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,1,5,0,0,0,0,0,5,0,0,4,-1,0,1,1,0,1,0,0,0,1,0,0,0,1
301,0,1,1,0,3,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,5,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,0,1
302,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,4,0,7,0,0,0,0,0,5,0,0,7,-1,0,1,0,1,1,1,1,1,1,0,1,0,1
303,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,0,0,1,0,0,1,1,1
304,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,0,1,1,0,0
305,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,2,3,3,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,0,0,1,1,1,0,1
306,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,0,0,1,0,0,1,0
307,0,1,1,0,1,0,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,5,5,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,0,0,1,0,0,0,0,0,1
308,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,5,6,7,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,0,0,0,0,1,0
309,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,1,0,1,1,1,0,0
310,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,1,1,1,0,1,1,0
311,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,1,0,0,1,0,1,1,1
312,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,0,1,0,0,1,0,1,0
313,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,3,1,5,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,0,0,1,1,0,0,1,1,0
314,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,1,5,5,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,0,1,1,0,0,0,0
315,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,1,5,1,3,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,0,1,0,0,1,1,0
316,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,1,3,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,1,0,0,0,0,0,1,1
317,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,5,5,7,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
318,0,0,0,1,4,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,1,3,1,0,0,0,0,0,5,0,0,11,-1,1,1,0,1,1,1,1,0,0,0,0,1,0
319,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,1,0,0,0,0,1,1,0
320,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,3,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,0,1,1,1,1,0
321,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,0,0,7,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,1,1,0,0,1,0,0,0
322,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,0,1,0,1,0,1,1,1
323,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,4,6,0,0,0,0,0,5,0,0,7,-1,0,1,0,1,0,1,1,0,0,1,1,1,1
324,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,0,1,0,1,0,0,1
325,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,0,1,1,1,1,0,1
326,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,1,0,1,0,1,0,0,1
327,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,0,0,0,1,1,1,1,0,1
328,0,0,2,3,2,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,2,3,7,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,1,0,1,1,1,0
329,0,0,0,1,2,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,0,2,1,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,0,1,0,1,0,1,0,1
330,0,0,0,3,2,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,0,6,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,1,0,0,1,0,1,1,1
331,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,5,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,1,0,1,1,0,0,0
332,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,4,1,5,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,1,0
333,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,0,0,1,0,1,0,0,1
334,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,1,0,1,0,0,0,1,0
335,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,1,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,1,0,1,1,0,0,1,1
336,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,2,3,5,5,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0
337,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,0,4,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,0,0,0,1,1,1,1,1,1
338,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,0,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,0,1,0,0,1,0,1,0,1
339,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,3,2,2,0,0,0,0,0,5,0,0,4,-1,1,0,1,1,0,0,1,0,0,1,0,0,0
340,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,5,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,0,1,1,1,1,1,1,0
341,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,3,5,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0
342,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,2,4,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,1,0,0,1,1,1,1
343,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,3,4,5,0,0,0,0,0,5,0,0,7,-1,0,1,1,1,0,1,0,0,0,1,0,0,1
344,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,0,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,1,1,1,0,1,0,1,0
345,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,5,5,7,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,1,1,0,0,1,1,1,1
346,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,1,1,1,0,1,0,0
347,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,0,0,1,1,1,1,0
348,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,0,1,0,0,0,1,0
349,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,3,4,3,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,0,0,1,1,1,1
350,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,0,1,1,0,1,0
351,0,0,0,1,4,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,3,6,6,0,0,0,0,0,5,0,0,7,-1,0,0,1,1,1,1,1,1,0,0,1,1,1
352,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,4,1,5,0,0,0,0,0,5,0,0,4,-1,0,0,1,1,0,0,0,1,0,0,0,0,1
353,0,0,0,3,2,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,6,6,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,0,0,1,1,1,1,1,0
354,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,1,2,0,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,1,1,0,0,1,1,0
355,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,0,4,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,1,1,0,1,0,1,1,1
