,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21
330,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1
331,0,1,1,3,2,5,0,1,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,3,2,5,2,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1
332,0,1,1,1,4,3,6,3,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
333,0,0,2,0,2,2,5,7,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,0,2,3,2,5,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
334,0,1,0,1,4,3,1,4,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
335,0,1,0,1,4,3,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,2,0,3,3,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
336,0,0,2,0,1,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
337,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,0,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
338,0,0,0,2,3,1,3,6,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,5,4,6,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
339,0,1,1,3,0,0,4,5,52,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,2,0,1,7,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
340,0,1,1,1,4,0,6,3,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,4,1,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
341,0,1,1,3,2,5,0,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,1,1,1,0,3,6,5,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
342,0,0,2,0,1,2,5,7,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
343,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
344,0,1,1,3,0,0,4,5,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,1,1,4,1,2,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1
345,0,1,1,3,0,0,4,5,38,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,2,0,1,7,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0
346,0,1,1,3,0,0,4,5,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,6,5,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
347,0,0,0,2,3,1,3,6,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,5,4,6,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0
348,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,0,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
349,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
350,0,0,2,0,2,2,5,7,25,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,3,2,5,2,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
351,0,0,0,1,3,4,1,4,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
352,0,0,0,2,3,1,3,6,44,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,5,4,6,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
353,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
354,0,0,2,0,1,2,2,2,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,5,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
355,0,1,1,3,2,5,0,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,1,1,1,0,3,6,5,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1
356,0,0,2,0,1,1,2,2,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,5,4,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1
357,0,0,2,0,1,2,2,2,51,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,5,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1
358,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
359,0,0,2,0,1,1,2,2,18,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,5,4,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
360,0,1,1,3,0,0,4,5,36,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,0,2,3,2,1,7,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
361,0,1,0,1,4,3,6,3,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
362,0,1,0,1,4,3,6,3,8,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
363,0,1,1,1,4,0,6,3,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,4,1,2,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
364,0,0,0,1,3,4,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,2,3,2,0,3,3,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0
365,0,1,1,3,0,5,0,1,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,0,0,2,3,2,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
366,0,0,2,2,1,1,2,2,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,2,0,1,5,4,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
367,0,1,0,1,4,3,1,4,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
368,0,1,0,1,4,3,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,2,0,3,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
369,0,1,1,3,0,0,4,5,17,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,0,0,3,2,0,1,7,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1
370,0,0,2,0,2,2,5,7,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,2,3,2,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
371,0,0,2,0,1,2,2,2,10,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,5,4,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
372,0,1,1,3,0,0,4,5,-1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,4,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0
373,0,0,2,0,2,5,5,7,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,0,2,3,2,5,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1
374,0,1,1,3,0,0,4,5,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,0,2,3,2,1,7,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
375,0,0,0,2,3,4,1,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,1,1,1,4,4,2,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
376,0,1,1,1,4,0,6,5,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,4,1,2,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
377,0,0,0,2,3,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,5,3,6,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
378,0,0,0,2,3,4,3,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,1,1,1,4,4,0,4,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0
379,0,0,2,0,1,1,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,0,4,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0
380,0,1,1,3,2,5,0,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,1,1,1,0,3,6,5,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
381,0,1,1,3,0,0,4,5,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,2,0,1,7,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
382,0,0,0,1,3,4,1,4,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0
383,0,0,2,0,2,5,5,7,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,1,1,1,0,3,6,5,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0
384,0,0,0,2,3,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,5,3,6,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
385,0,1,1,3,0,5,0,1,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,6,5,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
386,0,0,0,2,3,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,5,3,6,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
387,0,1,1,3,0,0,4,5,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,6,5,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1
388,0,1,1,1,4,0,6,3,9,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,0,3,2,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
389,0,0,2,2,1,1,2,2,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,2,0,1,5,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
390,0,0,2,0,1,1,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,1,1,0,4,0,4,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
391,0,0,2,0,1,2,2,2,13,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,5,4,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1
392,0,0,0,2,3,4,3,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,4,4,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
393,0,1,0,1,4,3,1,4,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
394,0,1,1,3,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,0,2,3,2,1,7,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
395,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,0,4,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1
396,0,1,1,3,2,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,0,2,3,2,5,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
397,0,1,0,1,4,3,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,2,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
398,0,1,0,1,4,3,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,2,3,2,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
399,0,0,0,2,3,1,3,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,4,4,0,4,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
400,0,1,1,3,0,0,4,5,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,0,0,3,2,0,1,7,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
401,0,0,0,2,3,4,3,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,1,1,1,4,4,0,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1
402,0,1,0,1,4,3,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,2,0,3,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
403,0,1,1,3,0,5,0,1,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,6,5,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
404,0,1,1,3,2,5,0,1,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,1,1,0,3,6,5,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
405,0,0,2,0,2,2,5,7,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
406,0,0,2,2,1,1,3,4,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,1,1,0,4,0,4,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
407,0,1,1,3,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,0,2,3,2,1,7,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
408,0,0,0,2,3,1,3,6,44,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,5,4,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
409,0,0,0,1,3,4,1,0,16,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,2,3,2,0,3,3,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
410,0,1,1,3,2,5,0,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,1,1,1,0,3,6,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411,0,1,1,3,0,0,4,5,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,1,1,4,1,2,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
412,0,1,1,3,0,0,4,5,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,6,5,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
413,0,1,1,3,0,0,4,5,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,6,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
414,0,1,0,1,4,3,1,3,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
415,0,0,0,2,3,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,5,3,6,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
416,0,0,0,2,3,1,3,6,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,5,4,6,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
417,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0
418,0,0,0,2,3,4,1,0,49,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,2,3,2,0,3,6,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
419,0,0,0,2,3,4,1,4,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,1,1,1,4,4,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
420,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,0,4,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
421,0,0,2,2,1,1,2,2,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,2,0,1,5,4,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
422,0,0,2,2,1,1,2,4,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,1,1,0,4,0,4,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
423,0,0,2,0,2,2,5,7,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0
424,0,0,0,1,3,4,1,4,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,1,1,1,4,1,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
425,0,1,1,3,0,0,4,5,-1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,6,5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
426,0,0,2,0,1,2,2,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,5,4,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0
427,0,0,0,2,3,4,3,0,42,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,2,0,1,5,3,6,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
428,0,1,0,1,4,3,1,3,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
429,0,1,1,3,0,5,0,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,1,1,0,3,6,5,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
430,0,0,2,0,2,2,5,7,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,6,5,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
431,0,1,1,3,0,0,4,5,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,1,1,1,0,3,6,5,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0
432,0,0,2,0,1,2,2,2,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,0,1,5,4,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
433,0,1,0,1,4,3,6,3,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,1,1,4,1,2,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0
434,0,0,2,0,1,1,2,2,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,2,0,1,5,4,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
435,0,1,1,1,4,0,6,3,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,1,1,1,4,1,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1
436,0,1,1,3,0,0,4,5,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,1,1,4,1,2,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
437,0,1,0,1,4,3,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,2,3,2,0,3,3,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1
438,0,0,2,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,1,1,0,3,0,4,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
439,0,0,2,0,1,2,5,7,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,0,0,1,5,5,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
440,0,1,1,3,0,0,4,5,38,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,0,0,3,2,0,1,7,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
441,0,0,0,1,3,4,1,4,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,1,1,1,4,1,2,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
442,0,1,1,1,4,3,6,3,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,0,3,2,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
