,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25
411,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,12,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1
412,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
413,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,-1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
414,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,2,3,0,-1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1
415,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,-1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1
416,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1
417,0,0,1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,4,0,0,0,1,1,2,4,0,4,7,1,-1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1
418,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1
419,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,0,0,9,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0
420,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,10,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1
421,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,3,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
422,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1
423,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,2,3,0,5,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0
424,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
425,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,15,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0
426,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
427,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
428,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,8,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
429,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
430,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
431,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1
432,0,0,2,2,4,1,0,6,-1,3,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,1,1,2,2,3,5,5,4,29,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
433,0,0,2,3,2,1,4,2,15,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
434,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,0,2,4,1,1,0,19,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1
435,0,1,0,0,1,0,2,5,-1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,1,1,2,4,0,2,3,0,-1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1
436,0,1,0,0,1,2,1,7,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,0,0,1,1,1,2,3,0,18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
437,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,-1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
438,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,2,3,0,-1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0
439,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,1,0,-1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
440,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,12,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1
441,0,0,2,3,0,2,6,2,-1,6,0,0,0,0,1,1,1,0,1,0,0,4,1,6,6,0,1,1,2,4,0,2,3,0,-1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
442,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,3,0,4,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
443,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
444,0,0,2,2,0,1,6,2,24,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,2,2,3,5,5,0,2,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
445,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,3,2,0,6,0,-1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
446,0,0,2,3,2,5,4,2,26,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
447,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,3,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
448,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,3,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
449,0,0,2,2,2,1,4,2,-1,0,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,1,1,2,2,3,5,5,2,28,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1
450,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,2,0,0,0,1,3,2,0,6,0,7,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
451,0,0,2,2,4,1,0,6,-1,-1,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,1,1,2,2,3,5,5,4,29,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
452,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,0,0,1,3,2,0,6,0,7,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
453,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,1,0,-1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
454,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,0,0,1,3,2,2,0,0,-1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
455,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,2,3,0,-1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1
456,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
457,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
458,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
459,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,15,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
460,0,0,1,3,2,5,2,3,-1,-1,4,2,0,0,1,1,1,0,1,1,1,3,0,1,3,0,1,1,2,4,0,4,7,1,-1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
461,0,0,1,1,3,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,0,1,1,0,1,1,2,4,0,4,7,5,-1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
462,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,0,2,4,1,1,0,19,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
463,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,-1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1
464,0,1,0,0,1,2,1,7,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,1,1,1,2,3,0,-1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
465,0,1,0,0,1,0,1,0,-1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,0,1,4,0,2,3,0,22,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
466,0,1,0,0,1,0,1,7,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,1,1,1,2,3,0,-1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
467,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
468,0,0,2,3,2,5,4,2,26,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1
469,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,11,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0
470,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
471,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,-1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
472,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,2,3,0,-1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
473,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,3,1,0,6,0,7,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
474,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
475,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
476,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,0,2,3,0,-1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
477,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,-1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
478,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,8,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
479,0,1,2,2,0,2,6,7,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,0,2,4,1,1,0,23,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
480,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,3,2,0,6,0,7,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
481,0,1,0,0,1,0,1,7,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,1,4,0,2,3,0,22,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
482,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
483,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,3,0,4,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0
484,0,1,2,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,0,2,4,1,1,0,-1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
485,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,3,2,0,6,0,7,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
486,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,3,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
487,0,0,2,3,2,5,4,2,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,2,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
488,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,11,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
489,0,1,2,2,0,2,6,7,-1,-1,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,0,2,4,1,5,0,-1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1
490,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1
491,0,0,2,2,4,1,0,6,-1,-1,5,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,2,2,3,5,5,0,-1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1
492,0,0,2,3,2,1,4,2,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
493,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
494,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,1,6,2,0,-1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
495,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,0,2,4,1,1,0,19,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
496,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,2,0,0,-1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
497,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,0,0,1,3,2,2,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1
498,0,0,2,3,2,5,4,2,9,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,2,4,0,4,7,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
499,0,0,2,2,4,1,0,6,21,16,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,2,2,3,5,5,2,27,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
500,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,1,3,0,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
501,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,0,2,3,0,-1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
502,0,1,0,0,0,2,1,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,0,1,1,6,2,0,-1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1
503,0,0,1,1,2,5,4,3,-1,-1,7,5,6,5,4,3,1,0,1,1,1,2,0,1,1,0,1,1,2,4,0,4,7,3,-1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
504,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
505,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,0,5,3,4,0,-1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
506,0,1,0,0,1,0,1,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,1,1,6,2,0,-1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
507,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,6,0,-1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
508,0,1,2,2,0,2,6,7,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,0,2,4,1,1,0,23,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0
509,0,1,0,0,0,2,6,7,-1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,0,1,4,1,3,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
510,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,1,3,1,6,2,0,-1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
511,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,0,2,4,1,1,0,19,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1
512,0,1,0,0,1,0,2,5,12,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,1,2,4,0,2,7,0,24,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
513,0,1,0,0,0,2,6,7,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,0,1,4,2,3,0,-1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
514,0,1,0,0,0,2,6,7,5,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,1,2,4,0,2,3,0,20,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
515,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,1,3,2,0,0,0,9,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
