,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
172,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,19,2,1,0,0,0,1,1,2,0,1,0,0,2,0,0,1,1,2,2,0,1,1,2,1,0,1,1,0,0,1,2,1,0,2,2
173,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,1,2,2,1,0,1,2,2,1,1,2,1,1,0,0,1,2,1,0,2,2,2,2,0,2,2,2,2,0,0,0,2,1,1
174,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,2,2,1,2,2,1,1,0,2,1,1,1,2,0,2,1,2,2,1,2,0,0,2,2,2,0,2,1,1,1,0,1,1
175,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,0,1,2,0,0,2,1,0,1,2,0,0,1,0,1,1,1,1,1,2,0,0,1,2,2,0,1,0,1,1,0,1,2,2
176,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,2,2,0,2,1,2,1,1,2,0,0,2,1,0,2,0,0,0,0
177,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,0,0,1,1,1,1,1,2,0,2,1,1,2,2,0,0,1,0,2,0,0,2,0,0,1,2,1,2,2,0,2,1,0,0,2
178,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,0,0,1,3,1,22,1,1,0,1,1,0,2,0,2,0,0,0,2,1,1,2,1,2,2,0,0,1,0,0,0,2,1,0,0,2,2,1,0,1,2
179,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,11,1,2,2,2,0,1,1,1,1,0,1,2,0,1,2,2,0,0,2,2,0,1,1,2,1,1,2,2,2,0,1,2,1,0,2
180,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,2,1,0,5,4,4,1,-1,0,1,0,2,1,2,1,2,1,1,0,0,0,1,1,2,1,2,2,2,2,1,2,0,0,2,1,0,2,2,1,2,0,2,2
181,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,1,1,0,0,3,2,7,0,-1,0,1,0,2,2,0,0,0,2,1,1,1,2,1,2,0,0,2,0,2,0,0,1,1,2,0,0,1,2,2,1,0,2,2,0
182,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,1,0,1,1,2,0,1,1,2,0,0,1,1,2,1,0,1,2,1,1,1,0,1,2,1,0,2,0,2,0,2,2,2
183,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,1,6,6,2,3,2,2,2,0,0,1,1,0,0,2,2,1,1,2,2,1,0,1,2,0,1,2,0,2,2,1,2,2,1,0,2,0,0,0,0
184,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,2,0,2,2,0,0,2,1,0,0,0,2,2,0,1,0,1,0,1,0,0,0,2,0,1,0,2,1,0,2,0,1,1,1,1
185,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,2,1,0,0,0,0,0,0,1,2,0,2,0,2,0,1,0,1,1,0,2,1,2,2,0,1,1,2,1,2,2,2,1,2,0
186,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,0,2,1,1,0,1,2,0,1,2,0,2,2,0,2,0,0,2,1,1,2,1,1,0,2,2,2,1,2,0,1,1,0,1,2
187,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,17,0,1,2,2,2,0,0,1,1,0,1,2,2,1,1,1,0,2,2,0,1,0,0,1,1,1,0,0,0,1,0,2,2,1,2
188,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,1,2,2,2,2,2,2,0,1,2,1,0,0,0,0,2,0,1,1,0,1,2,0,0,2,0,1,0,2,0,1,2,1,0,0
189,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,14,0,2,2,1,2,0,0,0,0,1,1,0,1,1,2,0,1,2,2,1,0,0,2,1,1,2,1,0,0,0,2,1,1,2,0
190,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,7,0,-1,1,0,2,1,1,2,0,1,0,0,1,2,0,0,1,2,0,1,0,2,0,1,2,2,1,2,1,1,2,2,2,2,2,2,0
191,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,0,1,1,2,1,1,1,0,2,0,0,0,2,0,0,2,1,2,0,0,2,2,0,0,2,0,1,1,1,2,1,1,0,2
192,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,11,1,1,1,0,2,1,1,1,1,2,0,2,2,2,0,0,1,0,2,1,1,0,1,1,1,2,0,0,0,2,1,2,2,0,2
193,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,7,0,-1,0,1,2,1,1,1,2,0,0,2,2,2,2,0,1,2,1,0,0,0,1,2,0,0,2,0,0,1,2,0,2,1,0,0,1
194,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,1,0,1,0,2,2,2,1,2,0,0,1,2,1,1,0,1,1,2,2,0,2,1,0,2,2,2,1,0,0,2,2,2,2,1
195,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,4,0,0,2,1,0,1,2,2,2,0,1,2,0,2,1,2,1,2,1,1,0,0,1,2,0,2,1,1,1,1,0,1,1,0,2
196,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,0,1,2,2,2,2,1,0,1,1,0,2,0,2,2,0,0,2,0,2,0,2,2,2,2,0,2,1,0,0,0,0,2,1
197,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,1,2,1,2,2,2,1,1,0,0,1,1,1,1,1,1,0,2,1,2,1,0,1,2,0,2,0,1,2,1,0,2,1,2
198,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,2,1,2,2,0,1,2,0,0,0,2,2,1,1,0,2,1,2,2,0,1,0,1,2,0,1,0,1,1,0,2,1,2,2
199,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,3,3,0,1,0,1,-1,0,0,2,1,0,2,0,1,1,0,0,1,2,1,2,0,2,1,2,0,1,2,2,0,2,2,2,0,2,1,0,0,2,1,0
200,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,1,1,2,0,0,1,2,1,2,2,0,2,1,2,2,2,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,1,2,0
201,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,2,1,1,2,0,1,2,1,0,0,0,0,1,2,0,1,2,0,1,2,0,1,1,0,1,0,1,1,0,0,1,0,1,2,0
202,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,2,1,0,2,2,0,1,2,0,0,1,0,0,2,1,2,2,2,0,2,1,2,0,1,0,0,0,2,2,0,0,0,1,0
203,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,1,0,1,1,0,1,2,2,0,1,1,2,0,1,2,1,0,0,0,0,1,2,0,1,1,1,2,0,2,0,0,2,0,0
204,0,1,0,2,2,3,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,2,1,1,0,1,1,1,1,1,2,1,1,0,2,0,2,0,1,1,1,1,1,0,2,0,0,1,0,0,0,1,2,2,1,1
205,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,2,0,0,0,0,2,0,1,0,1,2,1,1,0,2,1,1,2,1,2,0,0,0,0,2,1,1,2,0,1,2,1,0,0,0
206,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,1,1,0,2,1,1,1,1,2,1,2,2,2,2,0,0,2,2,2,2,2,0,1,2,1,2,2,1,0,1,0,1,1
207,0,1,2,0,0,4,4,6,-1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,2,0,1,0,1,2,0,0,2,0,1,2,0,2,1,1,1,1,1,0,0,2,0,2,2,2,2,1,1,0,1,1,1,1
208,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,0,0,1,1,2,2,0,1,1,2,0,1,0,0,2,2,0,1,0,1,2,0,0,2,0,0,1,1,1,0,1,0,2,1
209,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,0,1,1,0,0,2,1,2,1,0,1,2,2,0,1,0,0,2,1,1,2,0,0,1,1,1,0,0,0,1,0,2,2
210,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,0,1,2,1,1,0,2,0,2,0,2,1,0,1,0,2,1,1,1,0,1,2,1,0,2,2,0,0,1,2,2,2,0,1
211,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,1,6,6,2,-1,0,0,2,1,1,2,1,2,2,2,0,2,1,1,1,2,1,0,1,1,0,1,1,0,0,2,1,2,1,0,1,2,1,2,2
212,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,1,2,0,2,1,2,0,2,2,1,1,2,1,1,0,1,2,2,0,1,1,2,2,2,2,0,2,2,0,2,0,0,1,0
213,0,1,2,3,0,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,2,1,0,5,4,4,1,-1,2,1,0,0,1,2,0,1,1,0,2,1,0,0,2,1,2,1,0,2,2,2,1,0,0,2,0,1,1,0,2,1,1,1,1
214,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,10,0,0,1,1,2,1,2,1,2,2,0,2,1,0,0,2,1,0,0,2,2,1,2,2,2,0,2,1,0,2,0,2,1,0,0
215,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,22,0,1,2,0,1,2,0,0,2,0,1,1,2,1,0,0,1,1,0,0,1,0,1,1,2,1,1,0,0,0,1,0,2,1,0
216,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,3,3,0,1,0,1,24,1,0,2,1,2,2,0,1,2,1,2,2,1,2,1,2,0,0,0,1,2,1,0,1,2,2,2,0,2,2,1,2,1,2,2
217,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,2,0,1,1,2,2,2,0,0,0,2,2,0,2,0,0,1,0,0,0,1,2,2,1,1,2,0,2,1,0,2,0,1,0
218,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,2,2,1,0,2,0,0,2,2,1,0,0,0,1,2,0,0,1,0,1,0,2,1,2,0,2,0,1,2,0,0,0,0,2,0
219,0,1,2,3,3,2,0,2,-1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,2,3,3,0,1,0,1,-1,0,0,1,2,2,2,0,0,1,2,1,0,0,1,2,0,2,2,2,1,2,2,0,1,2,1,2,2,2,1,0,2,2,1,1
220,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,0,1,2,0,1,1,0,0,0,0,0,1,0,1,1,2,2,2,1,1,1,1,1,1,1,0,2,2,1,1,0,2,0,0,0
221,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,1,2,1,1,0,2,1,1,0,2,0,1,2,1,0,1,1,1,0,2,2,1,1,2,2,1,2,2,0,0,2,1,2,1,2
222,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,7,1,1,1,0,2,2,0,2,1,2,2,2,0,2,2,2,2,0,1,1,0,2,0,0,2,0,2,2,1,1,0,2,1,0,1
223,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,22,0,0,1,1,1,2,1,1,0,0,0,1,1,0,1,0,2,0,1,1,2,1,0,2,2,1,2,1,0,1,0,2,2,2,1
224,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,2,0,0,0,0,2,1,2,2,1,2,1,1,2,0,1,1,1,0,2,2,1,2,2,2,1,1,1,2,1,1,0,1,2,0
225,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,2,1,1,2,2,2,2,0,1,1,1,1,0,0,1,1,0,0,2,1,1,0,0,2,2,1,2,2,2,2,1,1,1,0,0
226,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,2,1,1,2,0,1,2,1,1,1,1,1,0,1,1,0,1,2,1,0,1
227,0,1,0,2,2,3,5,0,-1,-1,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,-1,0,0,2,1,1,0,1,1,1,0,0,2,1,0,0,2,2,1,1,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,2
228,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,1,0,2,1,0,2,0,0,1,0,1,2,1,2,1,0,2,1,2,0,0,2,2,0,0,0,1,0,0,2,2,1,2,2,1
229,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,-1,1,1,0,1,1,2,0,1,0,2,1,0,1,1,2,1,2,0,0,1,1,0,2,2,0,2,0,0,1,2,0,2,1,0,1
230,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,1,2,0,1,0,1,1,0,0,1,0,2,2,0,0,1,2,2,1,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,2,1
231,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,2,2,1,2,1,1,0,0,1,1,2,0,1,1,1,0,1,2,1,0,1,1,1,0,1,0,0,1,2,0,1,2,2,1,1
232,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,0,0,2,0,0,1,0,0,2,1,2,1,0,2,1,2,1,2,2,1,0,2,0,2,1,0,0,2,1,0,0,1,0,2,2
233,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,2,1,0,0,2,2,2,1,0,2,2,2,1,1,2,0,2,0,2,0,2,1,2,0,2,1,0,0,2,2,2,0,0,0,1
234,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,18,2,0,0,2,1,1,2,1,1,0,0,1,0,2,0,1,1,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,0
235,0,1,2,0,0,2,4,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,2,1,1,1,0,1,0,1,2,2,1,0,2,2,2,1,2,2,1,2,2,2,2,1,2,0,0,2,2,0,1,0,1,2
236,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,0,2,2,0,2,1,1,2,2,0,2,2,1,2,0,1,2,1,0,0,1,2,0,0,0,2,0,2,0,2,1,1,0,1,1
237,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,1,2,1,0,0,2,0,1,1,0,0,0,2,1,0,0,2,1,0,2,2,1,0,1,1,0,2,0,2,0,2,2,0,1,2
238,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,1,0,0,1,1,0,2,2,0,1,2,0,2,0,2,2,2,1,1,0,0,1,0,2,1,0,1,1,1,1,1,1,1,1
239,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,19,0,1,2,1,0,2,2,1,2,0,1,0,0,2,0,1,1,0,1,0,2,0,0,2,2,1,0,2,2,1,1,0,0,1,2
240,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,2,2,1,0,1,0,2,1,2,0,0,2,2,2,1,1,2,0,1,0,0,0,2,2,1,2,0,2,2,2,1,0,2,0,1
241,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,0,1,2,2,0,0,0,1,2,1,2,2,1,2,2,0,2,1,0,2,2,2,2,1,2,2,0,0,1,2,1,0,0,1
242,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,2,0,2,2,0,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,0,0,0,1,1,2,2,0
243,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,0,1,2,0,0,0,1,2,1,0,2,1,2,0,1,1,0,0,1,0,0,0,2,1,0,1,0,2,1,1,0,2,2,2,1
244,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,1,1,0,4,2,0,5,0,-1,0,1,1,0,2,1,2,0,1,2,2,2,1,0,2,0,2,2,0,2,0,0,0,1,1,0,0,1,2,1,1,2,2,1,1
245,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,0,1,2,1,2,0,2,2,0,0,0,2,0,1,1,1,0,1,1,0,1,1,2,1,0,1,2,0,1,1,1,2,1,0,1
246,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,1,0,2,1,0,2,1,2,0,1,2,1,2,1,0,2,0,2,1,0,2,0,2,0,2,0,2,0,1,0,0,2,2,0
247,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,2,0,2,1,2,0,0,0,1,2,2,2,2,2,0,2,1,0,1,1,2,0,1,0,1,0,2,2,1,2,0,0,0,0,0
248,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,0,2,1,0,0,2,1,2,2,2,1,1,2,2,2,0,0,2,2,1,2,1,0,1,2,1,1,1,1,2,2,2,2,0,1
249,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,2,1,0,1,0,0,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,0,2,2,2,0,1,2,2,1,2,0,2
250,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,1,1,1,1,1,0,2,0,0,1,2,1,0,0,1,2,0,1,0,1,2,1,0,0,2,2,1,1,1,0,2,1,0
251,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,2,0,2,2,0,2,2,0,2,0,1,0,1,0,2,0,1,0,1,1,1,2,1,0,1,2,2,1,0,1,1,0,2,0
252,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,1,6,6,2,-1,1,1,1,0,1,1,1,0,1,2,2,2,0,2,2,1,0,1,1,2,1,2,2,0,1,0,2,2,2,1,0,2,0,2,0
253,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,7,0,1,0,1,2,0,2,0,1,0,1,2,0,2,0,1,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,2,0,1
254,0,1,2,3,0,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,2,0,0,0,1,2,1,0,2,1,1,1,1,0,0,2,1,0,0,0,1,0,2,2,0,0,0,1,0,2,1,1,0,0,2
255,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,0,2,0,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,1,1,1,0,0,1,1,2,0,2,1,1,0,0,1,1,0
256,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,22,2,0,2,0,1,1,1,2,2,0,0,1,0,1,1,0,0,2,2,2,0,1,1,2,2,2,2,1,0,1,1,2,1,2,2
257,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,0,1,1,0,2,0,2,1,0,1,0,0,2,0,0,2,0,0,2,1,2,0,2,0,2,0,0,2,1,1,2,1,0,1,1
258,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,0,0,0,2,2,0,1,1,1,1,0,1,2,1,0,1,0,0,2,2,0,2,0,0,0,0,2,1,0,2,1,2,0,2,0
259,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,18,0,2,0,2,0,0,1,1,0,2,0,1,1,1,1,0,2,0,2,0,2,0,0,2,0,1,2,2,2,1,0,0,0,2,2
260,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,1,0,0,2,0,0,1,1,0,2,1,0,1,2,1,0,0,1,1,0,2,1,0,2,1,2,0,0,2,2,2,0,1,0,2
261,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,1,2,2,0,1,1,0,2,0,1,2,0,1,0,0,2,0,2,0,2,2,1,0,2,1,0,0,2,1,0,1,0,2,0
